company_code,company_name,report_year,document_type,source_url,retrieval_url,local_path,sha256,size
603050.SH,科林电气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/603050_20260328_R7WZ.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/603050_20260328_R7WZ.pdf,data/raw/603050.SH/2025/annual_report.pdf,495b18d056dc92fb225359e77bbb7a94af5ffe54d20e489542681a4be9780cdf,1369662
600821.SH,金开新能,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-18/600821_20260418_U3DI.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-18/600821_20260418_U3DI.pdf,data/raw/600821.SH/2025/annual_report.pdf,0e72b60c2c07d50d9e849bfe3c57cb88a0f3f7eadf4993fa35a63aec591424a8,13528287
600821.SH,金开新能,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-18/600821_20260418_IEWB.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-18/600821_20260418_IEWB.pdf,data/raw/600821.SH/2025/esg_report.pdf,279ace45807bd5e508b3b0682c82d1c46cb7cd9627133bd0fa6dc849d88b8b9a,86961912
600875.SH,东方电气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-01/600875_20260401_APQ8.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-01/600875_20260401_APQ8.pdf,data/raw/600875.SH/2025/annual_report.pdf,0108f13d8700ae8bfe916fb3fecdfec7bc29a15187aba6c0d0394ff221407f65,18275528
605117.SH,德业股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-10/605117_20260410_RPXG.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-10/605117_20260410_RPXG.pdf,data/raw/605117.SH/2025/annual_report.pdf,f59647db168aa6bb30cc9934b011f80a8ff170ec11750bc57b69f54dd98e1339,1673336
605117.SH,德业股份,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-10/605117_20260410_772B.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-10/605117_20260410_772B.pdf,data/raw/605117.SH/2025/esg_report.pdf,f61869e55229fa76e4ba4663cda09eedf839c90e5c3aba9b0d4dcf96d4d06ffa,45338918
601666.SH,平煤股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/601666_20260430_3LTR.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/601666_20260430_3LTR.pdf,data/raw/601666.SH/2025/annual_report.pdf,3834d08b2387a4532c3202882632f800be76bfbe5343340622794a32f5f89fdd,1732467
601666.SH,平煤股份,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/601666_20260430_JAIZ.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/601666_20260430_JAIZ.pdf,data/raw/601666.SH/2025/esg_report.pdf,e2778f9409c01b0c6841d2e1b66fd93ea2ae68699ccdf55b76e91ff90efb0468,16615359
688155.SH,先惠技术,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-21/688155_20260421_D5YS.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-21/688155_20260421_D5YS.pdf,data/raw/688155.SH/2025/annual_report.pdf,ba27ce7426e781963a5004dd18b9231b2e8a1cc4a952cda0ca6b8f36fbe53c76,2161443
600803.SH,新奥股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/600803_20260328_HKOX.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-28/600803_20260328_HKOX.pdf,data/raw/600803.SH/2025/annual_report.pdf,bda488849cddfb5fd64583ee1e5615eb8cf2cb5ee618f1f1bc81a65fce9f6cc8,3233439
600803.SH,新奥股份,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/600803_20260429_H66N.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/600803_20260429_H66N.pdf,data/raw/600803.SH/2025/esg_report.pdf,607b952960de8c93afce4d46568cd7853e2ab0ba21cf0c3db2300361fe3b9b6c,38315714
601616.SH,广电电气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/601616_20260425_B9I3.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/601616_20260425_B9I3.pdf,data/raw/601616.SH/2025/annual_report.pdf,2f97ae707e2841fc45e92588a463173886ba49e379c2a3fabded0a13a1b31a2a,1129481
600236.SH,桂冠电力,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/600236_20260331_HG2A.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/600236_20260331_HG2A.pdf,data/raw/600236.SH/2025/annual_report.pdf,c513b6061676c8e7bf6777e05f2c960b54c27f1d1c59eaec81f9441f147e2330,4868369
600236.SH,桂冠电力,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/600236_20260331_TYBB.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-31/600236_20260331_TYBB.pdf,data/raw/600236.SH/2025/esg_report.pdf,e1b879060d971b3e3a8da32fefe36ef56b3bfeb7c8c26afa457d78e03c9965a4,9403036
