company_code,company_name,report_year,document_type,source_url,retrieval_url,local_path,sha256,size
301325.SZ,曼恩斯特,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/f6803551-f7de-4495-818a-c19825533c07.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-29/f6803551-f7de-4495-818a-c19825533c07.PDF,data/raw/301325.SZ/2025/esg_report.pdf,5ebf1c6695ad1774a6a2508f2aaf73a34f696841e1f1f130d0ad7336d365bef8,25200821
301386.SZ,未来电器,2025,annual_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/312e3e3e-a69e-4651-9baa-4cef44d9a873.pdf,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/312e3e3e-a69e-4651-9baa-4cef44d9a873.pdf,data/raw/301386.SZ/2025/annual_report.pdf,f58aadd6d28985baa48f31af7de1504a8840cf01841584d8b1683f74b7c9843d,1024324
301386.SZ,未来电器,2025,esg_report,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/ddccaa27-02a0-4fab-be44-9a2edf73f172.PDF,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/ddccaa27-02a0-4fab-be44-9a2edf73f172.PDF,data/raw/301386.SZ/2025/esg_report.pdf,babfd1e279d5447fbe761cbacbb4015ba2585252a7a1831b3226221a914ca555,26222803
600011.SH,华能国际,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-25/600011_20260325_CS0B.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-25/600011_20260325_CS0B.pdf,data/raw/600011.SH/2025/annual_report.pdf,94d5af3bf6ca4db52511994dc55dcd291aafd1a7d39b7b9af505b815fa6de462,2146617
600167.SH,联美控股,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/600167_20260429_VV2S.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/600167_20260429_VV2S.pdf,data/raw/600167.SH/2025/esg_report.pdf,a26e3746f1d9662ce0d3c4649d71396417ee89328fd72e2867e6b5436f50248d,9651357
600207.SH,安彩高科,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-18/600207_20260418_OEBF.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-18/600207_20260418_OEBF.pdf,data/raw/600207.SH/2025/esg_report.pdf,c6511a38378eaf07f95f549f17a7750f577e1a647e763beb84b4288ffddbe2b5,25306084
600346.SH,恒力石化,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600346_20260415_SQ4O.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600346_20260415_SQ4O.pdf,data/raw/600346.SH/2025/annual_report.pdf,b57ad5156b19fd33556073983728c263d2e20ac5f954462e7c870225951e9e93,3197690
600346.SH,恒力石化,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600346_20260415_0WCZ.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600346_20260415_0WCZ.pdf,data/raw/600346.SH/2025/esg_report.pdf,e5c3d54b9fa91ad9234daad085c05bfce5b137e69b274d19f15e57468eb4337c,32183338
600438.SH,通威股份,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600438_20260430_83VD.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600438_20260430_83VD.pdf,data/raw/600438.SH/2025/annual_report.pdf,f0bd49a42e0cc42ea8766a6a8b10c70b912904788c4e69a03a9051ff29f4c2e0,1772388
600438.SH,通威股份,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600438_20260430_UQ50.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/600438_20260430_UQ50.pdf,data/raw/600438.SH/2025/esg_report.pdf,d9f9881ceaa191e0630dccafd813d4e6bf1563b3d16340f08590ccc2636ac54b,35156388
601808.SH,中海油服,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-25/601808_20260325_9TQK.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-25/601808_20260325_9TQK.pdf,data/raw/601808.SH/2025/annual_report.pdf,8081bcbd80f007b78878b6c4cd5a1bc8c39fbaf6cb3d248c1aa7730df5e2501b,1577492
605117.SH,德业股份,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-10/605117_20260410_VVEU.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-10/605117_20260410_VVEU.pdf,data/raw/605117.SH/2025/esg_report.pdf,0d8f511eb227ce68bef98ed661af6155eb25141f71d5da303a3463ecffcb574f,46231693
605368.SH,蓝天燃气,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-22/605368_20260422_ELPP.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-22/605368_20260422_ELPP.pdf,data/raw/605368.SH/2025/annual_report.pdf,da64ab9579363507f8e60426ef4d74cb885b0cd9e37e8e15cced8506c1df037f,1405618
688005.SH,容百科技,2025,annual_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-11/688005_20260411_ZKFV.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-11/688005_20260411_ZKFV.pdf,data/raw/688005.SH/2025/annual_report.pdf,9ce8d55df8859fa520e6ffe046e8676e97ab6707a75cd8fe27f948cffaa682c2,1665738
688005.SH,容百科技,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-11/688005_20260411_DH4L.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-11/688005_20260411_DH4L.pdf,data/raw/688005.SH/2025/esg_report.pdf,49bba24fbe69880f15e2ab2c73aa9d52f83d822ed3519405e34bf4a73e522ee1,99875082
688032.SH,禾迈股份,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/688032_20260430_LYW6.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/688032_20260430_LYW6.pdf,data/raw/688032.SH/2025/esg_report.pdf,18097097fe2b82184f0a0e25d44bb9e8f2a141c7e6b4f472ebe23d39ecd55fbc,46730429
688339.SH,亿华通,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/688339_20260430_Z9RG.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-30/688339_20260430_Z9RG.pdf,data/raw/688339.SH/2025/esg_report.pdf,07e3e09c2514713b0c6158206372f3e0c6af4458f8b3cdd5c46eda09246bac11,9471853
688390.SH,固德威,2025,esg_report,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/688390_20260429_CF0A.pdf,https://big5.sse.com.cn/site/cht/www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/688390_20260429_CF0A.pdf,data/raw/688390.SH/2025/esg_report.pdf,7fb25b179eb4ae348d112343566e0aecf8e49ef6a870a435302a776e06960cf8,21893024
