company_code,company_name,report_year,document_type,official_domain,source_url,page_url,anchor_text,discovery_status,error,review_decision,reviewer,reviewed_at,review_note
001208.SZ,华菱线缆,2025,,hlxl.com,,https://hlxl.com/tzzgx/dqbg/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
001208.SZ,华菱线缆,2025,,hlxl.com,,https://hlxl.com/esg/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
001208.SZ,华菱线缆,2025,,hlxl.com,,https://hlxl.com/responsibility/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
001208.SZ,华菱线缆,2025,,hlxl.com,,https://hlxl.com/sustainability/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
001208.SZ,华菱线缆,2025,,hlxl.com,,https://hlxl.com/ir/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
001208.SZ,华菱线缆,2025,,hlxl.com,,https://hlxl.com/reports/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
001208.SZ,华菱线缆,2025,,hlxl.com,,https://www.hlxl.com/,,fetch_failed,HTTP Error 403: Forbidden,,,,
001269.SZ,欧晶科技,2025,,ojingquartz.com,,https://ojingquartz.com/investor/,,fetch_failed,HTTP Error 404: Not Found,,,,
001269.SZ,欧晶科技,2025,,ojingquartz.com,,https://ojingquartz.com/investor/reports/,,fetch_failed,HTTP Error 404: Not Found,,,,
001269.SZ,欧晶科技,2025,,ojingquartz.com,,https://ojingquartz.com/tzzgx/,,fetch_failed,HTTP Error 404: Not Found,,,,
001269.SZ,欧晶科技,2025,,ojingquartz.com,,https://ojingquartz.com/tzzgx/dqbg/,,fetch_failed,HTTP Error 404: Not Found,,,,
001269.SZ,欧晶科技,2025,,ojingquartz.com,,https://ojingquartz.com/esg/,,fetch_failed,HTTP Error 404: Not Found,,,,
001269.SZ,欧晶科技,2025,,ojingquartz.com,,https://ojingquartz.com/responsibility/,,fetch_failed,HTTP Error 404: Not Found,,,,
001269.SZ,欧晶科技,2025,,ojingquartz.com,,https://ojingquartz.com/sustainability/,,fetch_failed,HTTP Error 404: Not Found,,,,
001269.SZ,欧晶科技,2025,,ojingquartz.com,,https://ojingquartz.com/ir/,,fetch_failed,HTTP Error 404: Not Found,,,,
001269.SZ,欧晶科技,2025,,ojingquartz.com,,https://ojingquartz.com/reports/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001283.SZ,豪鹏科技,2025,,highpowertech.com,,https://highpowertech.com/investor/,,fetch_failed,HTTP Error 404: Not Found,,,,
001283.SZ,豪鹏科技,2025,,highpowertech.com,,https://highpowertech.com/investor/reports/,,fetch_failed,HTTP Error 404: Not Found,,,,
001283.SZ,豪鹏科技,2025,,highpowertech.com,,https://highpowertech.com/tzzgx/,,fetch_failed,HTTP Error 404: Not Found,,,,
001283.SZ,豪鹏科技,2025,,highpowertech.com,,https://highpowertech.com/tzzgx/dqbg/,,fetch_failed,HTTP Error 404: Not Found,,,,
001283.SZ,豪鹏科技,2025,,highpowertech.com,,https://highpowertech.com/esg/,,fetch_failed,HTTP Error 404: Not Found,,,,
001283.SZ,豪鹏科技,2025,,highpowertech.com,,https://highpowertech.com/responsibility/,,fetch_failed,HTTP Error 404: Not Found,,,,
001283.SZ,豪鹏科技,2025,,highpowertech.com,,https://highpowertech.com/sustainability/,,fetch_failed,HTTP Error 404: Not Found,,,,
001283.SZ,豪鹏科技,2025,,highpowertech.com,,https://highpowertech.com/ir/,,fetch_failed,HTTP Error 404: Not Found,,,,
001283.SZ,豪鹏科技,2025,,highpowertech.com,,https://highpowertech.com/reports/,,fetch_failed,HTTP Error 404: Not Found,,,,
001289.SZ,龙源电力,2025,,clypg.com.cn,,https://clypg.com.cn/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001289.SZ,龙源电力,2025,,clypg.com.cn,,https://clypg.com.cn/investor/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001289.SZ,龙源电力,2025,,clypg.com.cn,,https://clypg.com.cn/investor/reports/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001289.SZ,龙源电力,2025,,clypg.com.cn,,https://clypg.com.cn/tzzgx/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001289.SZ,龙源电力,2025,,clypg.com.cn,,https://clypg.com.cn/tzzgx/dqbg/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001289.SZ,龙源电力,2025,,clypg.com.cn,,https://clypg.com.cn/esg/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001289.SZ,龙源电力,2025,,clypg.com.cn,,https://clypg.com.cn/responsibility/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001289.SZ,龙源电力,2025,,clypg.com.cn,,https://clypg.com.cn/sustainability/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001289.SZ,龙源电力,2025,,clypg.com.cn,,https://clypg.com.cn/ir/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001289.SZ,龙源电力,2025,,clypg.com.cn,,https://clypg.com.cn/reports/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001289.SZ,龙源电力,2025,,clypg.com.cn,,https://www.clypg.com.cn/,,fetch_failed,<urlopen error [SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1129)>,,,,
001331.SZ,胜通能源,2025,,senton.cn,,https://senton.cn/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001331.SZ,胜通能源,2025,,senton.cn,,https://senton.cn/investor/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001331.SZ,胜通能源,2025,,senton.cn,,https://senton.cn/investor/reports/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001331.SZ,胜通能源,2025,,senton.cn,,https://senton.cn/tzzgx/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001331.SZ,胜通能源,2025,,senton.cn,,https://senton.cn/tzzgx/dqbg/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001331.SZ,胜通能源,2025,,senton.cn,,https://senton.cn/esg/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001331.SZ,胜通能源,2025,,senton.cn,,https://senton.cn/responsibility/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001331.SZ,胜通能源,2025,,senton.cn,,https://senton.cn/sustainability/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001331.SZ,胜通能源,2025,,senton.cn,,https://senton.cn/ir/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001331.SZ,胜通能源,2025,,senton.cn,,https://senton.cn/reports/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001331.SZ,胜通能源,2025,,senton.cn,,https://www.senton.cn/,,fetch_failed,"<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.senton.cn'. (_ssl.c:1129)>",,,,
001376.SZ,百通能源,2025,,jjckb.cn,,https://jjckb.cn/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001376.SZ,百通能源,2025,,jjckb.cn,,https://jjckb.cn/investor/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001376.SZ,百通能源,2025,,jjckb.cn,,https://jjckb.cn/investor/reports/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001376.SZ,百通能源,2025,,jjckb.cn,,https://jjckb.cn/tzzgx/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001376.SZ,百通能源,2025,,jjckb.cn,,https://jjckb.cn/tzzgx/dqbg/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001376.SZ,百通能源,2025,,jjckb.cn,,https://jjckb.cn/esg/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001376.SZ,百通能源,2025,,jjckb.cn,,https://jjckb.cn/responsibility/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001376.SZ,百通能源,2025,,jjckb.cn,,https://jjckb.cn/sustainability/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001376.SZ,百通能源,2025,,jjckb.cn,,https://jjckb.cn/ir/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001376.SZ,百通能源,2025,,jjckb.cn,,https://jjckb.cn/reports/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001896.SZ,豫能控股,2025,,yuneng.com.cn,,https://yuneng.com.cn/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001896.SZ,豫能控股,2025,,yuneng.com.cn,,https://yuneng.com.cn/investor/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001896.SZ,豫能控股,2025,,yuneng.com.cn,,https://yuneng.com.cn/investor/reports/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001896.SZ,豫能控股,2025,,yuneng.com.cn,,https://yuneng.com.cn/tzzgx/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001896.SZ,豫能控股,2025,,yuneng.com.cn,,https://yuneng.com.cn/tzzgx/dqbg/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001896.SZ,豫能控股,2025,,yuneng.com.cn,,https://yuneng.com.cn/esg/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001896.SZ,豫能控股,2025,,yuneng.com.cn,,https://yuneng.com.cn/responsibility/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001896.SZ,豫能控股,2025,,yuneng.com.cn,,https://yuneng.com.cn/sustainability/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001896.SZ,豫能控股,2025,,yuneng.com.cn,,https://yuneng.com.cn/ir/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001896.SZ,豫能控股,2025,,yuneng.com.cn,,https://yuneng.com.cn/reports/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
001896.SZ,豫能控股,2025,,yuneng.com.cn,,https://www.yuneng.com.cn/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
002039.SZ,黔源电力,2025,,gzqydl.cn,,https://gzqydl.cn/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
002039.SZ,黔源电力,2025,,gzqydl.cn,,https://gzqydl.cn/investor/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
002039.SZ,黔源电力,2025,,gzqydl.cn,,https://gzqydl.cn/investor/reports/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
002039.SZ,黔源电力,2025,,gzqydl.cn,,https://gzqydl.cn/tzzgx/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
002039.SZ,黔源电力,2025,,gzqydl.cn,,https://gzqydl.cn/tzzgx/dqbg/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
002039.SZ,黔源电力,2025,,gzqydl.cn,,https://gzqydl.cn/esg/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
002039.SZ,黔源电力,2025,,gzqydl.cn,,https://gzqydl.cn/responsibility/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
002039.SZ,黔源电力,2025,,gzqydl.cn,,https://gzqydl.cn/sustainability/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
002039.SZ,黔源电力,2025,,gzqydl.cn,,https://gzqydl.cn/ir/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
002039.SZ,黔源电力,2025,,gzqydl.cn,,https://gzqydl.cn/reports/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
002039.SZ,黔源电力,2025,,gzqydl.cn,,https://www.gzqydl.cn/,,fetch_failed,<urlopen error [SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1129)>,,,,
002056.SZ,横店东磁,2025,,dmegc.com.cn,,https://dmegc.com.cn/investor/,,fetch_failed,HTTP Error 404: Not Found,,,,
002056.SZ,横店东磁,2025,,dmegc.com.cn,,https://dmegc.com.cn/investor/reports/,,fetch_failed,HTTP Error 404: Not Found,,,,
002056.SZ,横店东磁,2025,,dmegc.com.cn,,https://dmegc.com.cn/tzzgx/,,fetch_failed,HTTP Error 404: Not Found,,,,
002056.SZ,横店东磁,2025,,dmegc.com.cn,,https://dmegc.com.cn/tzzgx/dqbg/,,fetch_failed,HTTP Error 404: Not Found,,,,
002056.SZ,横店东磁,2025,,dmegc.com.cn,,https://dmegc.com.cn/esg/,,fetch_failed,HTTP Error 404: Not Found,,,,
002056.SZ,横店东磁,2025,,dmegc.com.cn,,https://dmegc.com.cn/responsibility/,,fetch_failed,HTTP Error 404: Not Found,,,,
002056.SZ,横店东磁,2025,,dmegc.com.cn,,https://dmegc.com.cn/sustainability/,,fetch_failed,HTTP Error 404: Not Found,,,,
002056.SZ,横店东磁,2025,,dmegc.com.cn,,https://dmegc.com.cn/ir/,,fetch_failed,HTTP Error 404: Not Found,,,,
002056.SZ,横店东磁,2025,,dmegc.com.cn,,https://dmegc.com.cn/reports/,,fetch_failed,HTTP Error 404: Not Found,,,,
00206.HK,CM-ENERGY,2025,,cm-energy.com,,https://cm-energy.com/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
00206.HK,CM-ENERGY,2025,,cm-energy.com,,https://cm-energy.com/investor/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
00206.HK,CM-ENERGY,2025,,cm-energy.com,,https://cm-energy.com/investor/reports/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
00206.HK,CM-ENERGY,2025,,cm-energy.com,,https://cm-energy.com/tzzgx/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
00206.HK,CM-ENERGY,2025,,cm-energy.com,,https://cm-energy.com/tzzgx/dqbg/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
00206.HK,CM-ENERGY,2025,,cm-energy.com,,https://cm-energy.com/esg/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
00206.HK,CM-ENERGY,2025,,cm-energy.com,,https://cm-energy.com/responsibility/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
00206.HK,CM-ENERGY,2025,,cm-energy.com,,https://cm-energy.com/sustainability/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
00206.HK,CM-ENERGY,2025,,cm-energy.com,,https://cm-energy.com/ir/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
00206.HK,CM-ENERGY,2025,,cm-energy.com,,https://cm-energy.com/reports/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
002060.SZ,广东建工,2025,,gdcegs.com,,https://gdcegs.com/investor/,,fetch_failed,HTTP Error 500: Internal Server Error,,,,
002060.SZ,广东建工,2025,,gdcegs.com,,https://gdcegs.com/investor/reports/,,fetch_failed,HTTP Error 500: Internal Server Error,,,,
002060.SZ,广东建工,2025,,gdcegs.com,,https://gdcegs.com/tzzgx/,,fetch_failed,HTTP Error 500: Internal Server Error,,,,
002060.SZ,广东建工,2025,,gdcegs.com,,https://gdcegs.com/tzzgx/dqbg/,,fetch_failed,HTTP Error 500: Internal Server Error,,,,
002060.SZ,广东建工,2025,,gdcegs.com,,https://gdcegs.com/esg/,,fetch_failed,HTTP Error 500: Internal Server Error,,,,
002060.SZ,广东建工,2025,,gdcegs.com,,https://gdcegs.com/responsibility/,,fetch_failed,HTTP Error 500: Internal Server Error,,,,
002060.SZ,广东建工,2025,,gdcegs.com,,https://gdcegs.com/sustainability/,,fetch_failed,HTTP Error 500: Internal Server Error,,,,
002060.SZ,广东建工,2025,,gdcegs.com,,https://gdcegs.com/ir/,,fetch_failed,HTTP Error 500: Internal Server Error,,,,
002060.SZ,广东建工,2025,,gdcegs.com,,https://gdcegs.com/reports/,,fetch_failed,HTTP Error 500: Internal Server Error,,,,
002125.SZ,湘潭电化,2025,,chinaemd.com,,https://chinaemd.com/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
002125.SZ,湘潭电化,2025,,chinaemd.com,,https://chinaemd.com/investor/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
002125.SZ,湘潭电化,2025,,chinaemd.com,,https://chinaemd.com/investor/reports/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
002125.SZ,湘潭电化,2025,,chinaemd.com,,https://chinaemd.com/tzzgx/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
002125.SZ,湘潭电化,2025,,chinaemd.com,,https://chinaemd.com/tzzgx/dqbg/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
002125.SZ,湘潭电化,2025,,chinaemd.com,,https://chinaemd.com/esg/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
002125.SZ,湘潭电化,2025,,chinaemd.com,,https://chinaemd.com/responsibility/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
002125.SZ,湘潭电化,2025,,chinaemd.com,,https://chinaemd.com/sustainability/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
002125.SZ,湘潭电化,2025,,chinaemd.com,,https://chinaemd.com/ir/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
002125.SZ,湘潭电化,2025,,chinaemd.com,,https://chinaemd.com/reports/,,fetch_failed,<urlopen error [Errno 54] Connection reset by peer>,,,,
002125.SZ,湘潭电化,2025,,chinaemd.com,,https://www.chinaemd.com/,,fetch_failed,HTTP Error 403: Forbidden,,,,
002169.SZ,智光电气,2025,,gzzg.com.cn,,https://gzzg.com.cn/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002169.SZ,智光电气,2025,,gzzg.com.cn,,https://gzzg.com.cn/investor/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002169.SZ,智光电气,2025,,gzzg.com.cn,,https://gzzg.com.cn/investor/reports/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002169.SZ,智光电气,2025,,gzzg.com.cn,,https://gzzg.com.cn/tzzgx/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002169.SZ,智光电气,2025,,gzzg.com.cn,,https://gzzg.com.cn/tzzgx/dqbg/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002169.SZ,智光电气,2025,,gzzg.com.cn,,https://gzzg.com.cn/esg/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002169.SZ,智光电气,2025,,gzzg.com.cn,,https://gzzg.com.cn/responsibility/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002169.SZ,智光电气,2025,,gzzg.com.cn,,https://gzzg.com.cn/sustainability/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002169.SZ,智光电气,2025,,gzzg.com.cn,,https://gzzg.com.cn/ir/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002169.SZ,智光电气,2025,,gzzg.com.cn,,https://gzzg.com.cn/reports/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002196.SZ,方正电机,2025,,fdm.com.cn,,https://fdm.com.cn/investor/,,fetch_failed,HTTP Error 404: Not Found,,,,
002196.SZ,方正电机,2025,,fdm.com.cn,,https://fdm.com.cn/investor/reports/,,fetch_failed,HTTP Error 404: Not Found,,,,
002196.SZ,方正电机,2025,,fdm.com.cn,,https://fdm.com.cn/tzzgx/,,fetch_failed,HTTP Error 404: Not Found,,,,
002196.SZ,方正电机,2025,,fdm.com.cn,,https://fdm.com.cn/tzzgx/dqbg/,,fetch_failed,HTTP Error 404: Not Found,,,,
002196.SZ,方正电机,2025,,fdm.com.cn,,https://fdm.com.cn/esg/,,fetch_failed,HTTP Error 404: Not Found,,,,
002196.SZ,方正电机,2025,,fdm.com.cn,,https://fdm.com.cn/responsibility/,,fetch_failed,HTTP Error 404: Not Found,,,,
002196.SZ,方正电机,2025,,fdm.com.cn,,https://fdm.com.cn/sustainability/,,fetch_failed,HTTP Error 404: Not Found,,,,
002196.SZ,方正电机,2025,,fdm.com.cn,,https://fdm.com.cn/ir/,,fetch_failed,HTTP Error 404: Not Found,,,,
002196.SZ,方正电机,2025,,fdm.com.cn,,https://fdm.com.cn/reports/,,fetch_failed,HTTP Error 404: Not Found,,,,
