impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,key_indicator_risk,population_scarcity_risk,indicator_population,neutral_vs_zero_total_score_delta,company_code,company_name,indicator_code,indicator_name,dimension,key_indicator,candidate_count,report_years,source_pages,max_confidence,status,next_action,priority
4765,62.971165,288,377,89,False,0.362319,0.89,0.275556,1.0,0.977431,13,0.992,002927.SZ,泰永长征,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4766,62.970085,49,172,123,False,0.641026,1.0,0.5,0.0,0.944444,32,1.8,600163.SH,中闽能源,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
4767,62.970085,228,529,301,False,0.641026,1.0,0.5,0.0,0.944444,32,1.8,920627.BJ,力王股份,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
4768,62.967836,340,468,128,False,0.263158,1.0,0.277778,1.0,0.944444,32,1.0,002865.SZ,钧达股份,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
4769,62.949555,328,411,83,False,0.280899,0.83,0.424444,1.0,0.956597,25,1.528,300593.SZ,新雷能,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4770,62.944444,163,227,64,True,1.0,0.64,0.5,0.0,0.944444,32,1.8,600268.SH,国电南自,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
4771,62.944444,145,209,64,True,1.0,0.64,0.5,0.0,0.944444,32,1.8,600580.SH,卧龙电驱,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
4772,62.933392,341,550,209,False,0.26178,1.0,0.277778,1.0,0.944444,32,1.0,600688.SH,上海石化,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
4773,62.933392,341,456,115,False,0.26178,1.0,0.277778,1.0,0.944444,32,1.0,603212.SH,赛伍技术,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
4774,62.932882,344,461,117,False,0.257732,1.0,0.275556,1.0,0.960069,23,0.992,301238.SZ,瑞泰新材,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4775,62.929943,201,348,147,False,0.980392,1.0,0.166667,0.0,0.925347,43,0.6,300040.SZ,九洲集团,Q_S_ENV_INVEST_RATE,环保投入占比,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4776,62.929943,69,199,130,False,0.980392,1.0,0.166667,0.0,0.925347,43,0.6,300207.SZ,欣旺达,Q_S_ENV_INVEST_RATE,环保投入占比,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4777,62.921352,233,255,22,False,0.60241,0.22,0.716667,1.0,0.944444,32,2.58,605066.SH,天正电气,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4778,62.920139,294,385,91,False,0.347222,0.91,0.275556,1.0,0.960069,23,0.992,002202.SZ,金风科技,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4779,62.920139,120,218,98,True,1.0,0.98,0.166667,0.0,0.925347,43,0.6,688116.SH,天奈科技,Q_S_ENV_INVEST_RATE,环保投入占比,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4780,62.915521,344,461,117,False,0.257732,1.0,0.275556,1.0,0.958333,24,0.992,301238.SZ,瑞泰新材,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4781,62.913194,179,266,87,True,1.0,0.87,0.333333,0.0,0.782986,125,1.2,603829.SH,洛凯股份,Q_S_PAY_PER_EMPLOYEE,员工薪酬,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4782,62.908983,127,156,29,False,0.531915,0.29,0.716667,1.0,0.944444,32,2.58,605169.SH,洪通燃气,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4783,62.902778,294,385,91,False,0.347222,0.91,0.275556,1.0,0.958333,24,0.992,002202.SZ,金风科技,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4784,62.900298,57,138,81,False,0.446429,0.81,0.275556,1.0,0.960069,23,0.992,601012.SH,隆基绿能,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4785,62.89984,345,489,144,False,0.25641,1.0,0.275556,1.0,0.960069,23,0.992,300443.SZ,金雷股份,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4786,62.899458,89,159,70,False,0.549451,0.7,0.275556,1.0,0.977431,13,0.992,300409.SZ,道氏技术,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4787,62.899306,342,453,111,False,0.260417,1.0,0.277778,1.0,0.944444,32,1.0,301456.SZ,盘古智能,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
4788,62.882937,57,138,81,False,0.446429,0.81,0.275556,1.0,0.958333,24,0.992,601012.SH,隆基绿能,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4789,62.882479,345,489,144,False,0.25641,1.0,0.275556,1.0,0.958333,24,0.992,300443.SZ,金雷股份,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4790,62.867134,346,461,115,False,0.255102,1.0,0.275556,1.0,0.960069,23,0.992,002451.SZ,摩恩电气,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4791,62.851313,352,475,123,False,0.247525,1.0,0.275556,1.0,0.977431,13,0.992,300907.SZ,康平科技,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4792,62.849773,346,461,115,False,0.255102,1.0,0.275556,1.0,0.958333,24,0.992,002451.SZ,摩恩电气,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4793,62.847718,53,124,71,False,0.396825,0.71,0.424444,1.0,0.956597,25,1.528,688388.SH,嘉元科技,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4794,62.8348,221,414,193,False,0.704225,1.0,0.424444,0.0,0.961806,22,1.528,002801.SZ,微光股份,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
4795,62.8348,39,179,140,False,0.704225,1.0,0.424444,0.0,0.961806,22,1.528,600803.SH,新奥股份,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
4796,62.834761,347,447,100,False,0.253807,1.0,0.275556,1.0,0.960069,23,0.992,002015.SZ,协鑫能科,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4797,62.834761,347,559,212,False,0.253807,1.0,0.275556,1.0,0.960069,23,0.992,920809.BJ,安达科技,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4798,62.832188,344,461,117,False,0.257732,1.0,0.277778,1.0,0.944444,32,1.0,301238.SZ,瑞泰新材,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
4799,62.82083,353,456,103,False,0.246305,1.0,0.275556,1.0,0.977431,13,0.992,301157.SZ,华塑科技,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4800,62.82083,353,534,181,False,0.246305,1.0,0.275556,1.0,0.977431,13,0.992,600452.SH,涪陵电力,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4801,62.820184,333,431,98,False,0.273224,0.98,0.275556,1.0,0.960069,23,0.992,002221.SZ,东华能源,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4802,62.819444,294,385,91,False,0.347222,0.91,0.277778,1.0,0.944444,32,1.0,002202.SZ,金风科技,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
4803,62.8174,347,447,100,False,0.253807,1.0,0.275556,1.0,0.958333,24,0.992,002015.SZ,协鑫能科,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4804,62.8174,347,559,212,False,0.253807,1.0,0.275556,1.0,0.958333,24,0.992,920809.BJ,安达科技,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4805,62.815419,263,482,219,False,0.442478,1.0,0.333333,1.0,0.342014,379,1.2,300080.SZ,易成新能,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
4806,62.812368,229,291,62,False,0.632911,0.62,0.275556,1.0,0.960069,23,0.992,688556.SH,高测股份,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4807,62.809028,113,210,97,True,1.0,0.97,0.333333,0.0,0.522569,275,1.2,00968.HK,XINYI SOLAR,Q_S_DONATION_RATE,社会公益投入占比,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4808,62.802823,333,431,98,False,0.273224,0.98,0.275556,1.0,0.958333,24,0.992,002221.SZ,东华能源,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4809,62.799603,57,138,81,False,0.446429,0.81,0.277778,1.0,0.944444,32,1.0,601012.SH,隆基绿能,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
4810,62.799145,345,489,144,False,0.25641,1.0,0.277778,1.0,0.944444,32,1.0,300443.SZ,金雷股份,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
4811,62.797554,288,377,89,False,0.362319,0.89,0.275556,1.0,0.960069,23,0.992,002927.SZ,泰永长征,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4812,62.795007,229,291,62,False,0.632911,0.62,0.275556,1.0,0.958333,24,0.992,688556.SH,高测股份,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4813,62.780193,288,377,89,False,0.362319,0.89,0.275556,1.0,0.958333,24,0.992,002927.SZ,泰永长征,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4814,62.76644,346,461,115,False,0.255102,1.0,0.277778,1.0,0.944444,32,1.0,002451.SZ,摩恩电气,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
4815,62.760417,214,306,92,False,0.78125,0.92,0.424444,0.0,0.961806,22,1.528,300648.SZ,星云股份,Q_E_HAZ_WASTE_INTENSITY,危险固体废物排放强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
4816,62.750184,452,517,65,False,0.165563,0.65,0.716667,1.0,0.944444,32,2.58,000421.SZ,南京公用,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4817,62.734067,347,447,100,False,0.253807,1.0,0.277778,1.0,0.944444,32,1.0,002015.SZ,协鑫能科,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
4818,62.734067,347,559,212,False,0.253807,1.0,0.277778,1.0,0.944444,32,1.0,920809.BJ,安达科技,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
4819,62.725847,89,159,70,False,0.549451,0.7,0.275556,1.0,0.960069,23,0.992,300409.SZ,道氏技术,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4820,62.71949,333,431,98,False,0.273224,0.98,0.277778,1.0,0.944444,32,1.0,002221.SZ,东华能源,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
4821,62.718385,264,370,106,False,0.438596,1.0,0.333333,1.0,0.342014,379,1.2,000723.SZ,美锦能源,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
4822,62.714919,208,326,118,False,0.862069,1.0,0.333333,0.0,0.782986,125,1.2,600617.SH,国新能源,Q_S_PAY_PER_EMPLOYEE,员工薪酬,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4823,62.711674,229,291,62,False,0.632911,0.62,0.277778,1.0,0.944444,32,1.0,688556.SH,高测股份,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
4824,62.708486,89,159,70,False,0.549451,0.7,0.275556,1.0,0.958333,24,0.992,300409.SZ,道氏技术,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4825,62.705647,67,144,77,False,0.471698,0.77,0.275556,1.0,0.977431,13,0.992,002706.SZ,良信股份,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4826,62.701842,357,498,141,False,0.241546,1.0,0.275556,1.0,0.977431,13,0.992,600725.SH,云维股份,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4827,62.69686,288,377,89,False,0.362319,0.89,0.277778,1.0,0.944444,32,1.0,002927.SZ,泰永长征,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
4828,62.690777,239,553,314,False,0.561798,1.0,0.311111,1.0,0.086806,526,1.12,920522.BJ,纳科诺尔,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
4829,62.677702,352,475,123,False,0.247525,1.0,0.275556,1.0,0.960069,23,0.992,300907.SZ,康平科技,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4830,62.670139,113,210,97,True,1.0,0.97,0.166667,0.0,0.925347,43,0.6,00968.HK,XINYI SOLAR,Q_S_ENV_INVEST_RATE,环保投入占比,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4831,62.660341,352,475,123,False,0.247525,1.0,0.275556,1.0,0.958333,24,0.992,300907.SZ,康平科技,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4832,62.647219,353,456,103,False,0.246305,1.0,0.275556,1.0,0.960069,23,0.992,301157.SZ,华塑科技,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4833,62.647219,353,534,181,False,0.246305,1.0,0.275556,1.0,0.960069,23,0.992,600452.SH,涪陵电力,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4834,62.644973,77,141,64,False,0.458716,0.64,0.424444,1.0,0.956597,25,1.528,002518.SZ,科士达,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4835,62.629858,353,456,103,False,0.246305,1.0,0.275556,1.0,0.958333,24,0.992,301157.SZ,华塑科技,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4836,62.629858,353,534,181,False,0.246305,1.0,0.275556,1.0,0.958333,24,0.992,600452.SH,涪陵电力,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4837,62.625153,89,159,70,False,0.549451,0.7,0.277778,1.0,0.944444,32,1.0,300409.SZ,道氏技术,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
4838,62.587365,361,509,148,False,0.236967,1.0,0.275556,1.0,0.977431,13,0.992,601868.SH,中国能建,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4839,62.577008,352,475,123,False,0.247525,1.0,0.277778,1.0,0.944444,32,1.0,300907.SZ,康平科技,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
4840,62.569444,390,450,60,False,0.208333,0.6,0.716667,1.0,0.944444,32,2.58,002358.SZ,森源电气,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4841,62.569444,230,341,111,False,0.625,1.0,0.5,0.0,0.944444,32,1.8,600478.SH,科力远,Q_E_GHG_REDUCTION_RATE,温室气体减排率,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
4842,62.559028,175,271,96,True,1.0,0.96,0.333333,0.0,0.522569,275,1.2,600021.SH,上海电力,Q_S_DONATION_RATE,社会公益投入占比,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4843,62.557776,211,446,235,False,0.819672,1.0,0.283333,0.0,0.998264,1,1.02,300490.SZ,华自科技,Q_E_CLEAN_ENERGY_INTENSITY,绿色/可再生/清洁能源生产/使用强度,E,False,0,,,0,missing_candidate,extend_extraction_rules,2
4844,62.551587,31,82,51,False,0.297619,0.51,0.716667,1.0,0.944444,32,2.58,600508.SH,上海能源,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
4845,62.546524,353,456,103,False,0.246305,1.0,0.277778,1.0,0.944444,32,1.0,301157.SZ,华塑科技,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
4846,62.546524,353,534,181,False,0.246305,1.0,0.277778,1.0,0.944444,32,1.0,600452.SH,涪陵电力,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
4847,62.534722,67,231,164,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,00002.HK,CLP HOLDINGS,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4848,62.534722,45,371,326,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,00003.HK,HK & CHINA GAS,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4849,62.534722,51,449,398,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,00006.HK,POWER ASSETS,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4850,62.534722,34,341,307,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,000531.SZ,穗恒运Ａ,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4851,62.534722,171,399,228,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,000543.SZ,皖能电力,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4852,62.534722,191,472,281,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,000554.SZ,泰山石油,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4853,62.534722,155,426,271,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,000682.SZ,东方电子,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4854,62.534722,136,314,178,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,000791.SZ,甘肃能源,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4855,62.534722,135,298,163,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,00182.HK,CONCORD NE,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4856,62.534722,11,290,279,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,002039.SZ,黔源电力,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4857,62.534722,25,385,360,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,002056.SZ,横店东磁,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4858,62.534722,115,365,250,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,00206.HK,CM-ENERGY,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4859,62.534722,194,321,127,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,002090.SZ,金智科技,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4860,62.534722,170,375,205,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,00228.HK,CHINA ENERGY,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4861,62.534722,76,297,221,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,002335.SZ,科华数据,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4862,62.534722,181,294,113,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,002452.SZ,长高电气,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4863,62.534722,93,316,223,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,002459.SZ,晶澳科技,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4864,62.534722,136,249,113,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,002479.SZ,富春环保,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4865,62.534722,191,447,256,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,002506.SZ,协鑫集成,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4866,62.534722,151,303,152,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,002531.SZ,天顺风能,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4867,62.534722,153,452,299,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,002608.SZ,江苏国信,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4868,62.534722,21,358,337,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,002850.SZ,科达利,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4869,62.534722,107,229,122,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,002911.SZ,佛燃能源,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4870,62.534722,5,554,549,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,00353.HK,ENERGY INTINV,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4871,62.534722,43,359,316,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,00384.HK,CHINA GAS HOLD,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4872,62.534722,35,204,169,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,00392.HK,BEIJING ENT,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4873,62.534722,15,367,352,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,00467.HK,UNITEDENERGY GP,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4874,62.534722,72,523,451,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,00554.HK,HANS GP HLDGS,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4875,62.534722,44,212,168,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,00579.HK,JNCEC,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4876,62.534722,193,498,305,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,00600.HK,AXERA,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4877,62.534722,131,527,396,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,00607.HK,FULLSHARE,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4878,62.534722,129,473,344,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,00632.HK,CHK OIL,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4879,62.534722,26,516,490,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,00645.HK,ARES ASIA,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4880,62.534722,153,386,233,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,00650.HK,PRODUCTIVE TECH,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4881,62.534722,29,240,211,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,00666.HK,REPT BATTERO,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4882,62.534722,98,278,180,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,00686.HK,BJ ENERGY INTL,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
4883,62.534722,183,443,260,True,1.0,1.0,0.166667,0.0,0.836806,94,0.6,00704.HK,HUSCOKE HLDGS,Q_S_EDU_PER_EMPLOYEE,工会和职工教育经费,S,False,0,,,0,missing_candidate,extend_extraction_rules,2
