company_code,company_name,report_year,indicator_code,value,source,confidence
00968.HK,XINYI SOLAR,2025,Q_G_OPERATING_MARGIN,6.99304219074,extracted,0.9
00968.HK,XINYI SOLAR,2025,Q_G_OPERATING_PROFIT_GROWTH,-37.3008726896,extracted,0.9
00968.HK,XINYI SOLAR,2025,Q_G_CASH_CURRENT_LIABILITY,42.6827753544,extracted,0.9
00968.HK,XINYI SOLAR,2025,Q_E_SO2_EMISSION,61.0,extracted,0.9
00968.HK,XINYI SOLAR,2025,Q_E_NOX_EMISSION,61.0,extracted,0.9
00968.HK,XINYI SOLAR,2025,Q_E_NOX_INTENSITY,2924.0937849872616,calculated,0.85
00968.HK,XINYI SOLAR,2025,Q_E_SO2_INTENSITY,2924.0937849872616,calculated,0.85
00968.HK,XINYI SOLAR,2025,Q_E_GHG_INTENSITY,96.0,industry_filled,0.6
00968.HK,XINYI SOLAR,2025,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_filled,0.6
00968.HK,XINYI SOLAR,2025,Q_E_ENERGY_INTENSITY,84.0,industry_filled,0.6
00968.HK,XINYI SOLAR,2025,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_filled,0.6
00968.HK,XINYI SOLAR,2025,Q_E_PM_INTENSITY,11.6011859525,industry_filled,0.6
00968.HK,XINYI SOLAR,2025,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_filled,0.6
00968.HK,XINYI SOLAR,2025,Q_E_WATER_INTENSITY,124.0,industry_filled,0.6
00968.HK,XINYI SOLAR,2025,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_filled,0.6
00968.HK,XINYI SOLAR,2025,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_filled,0.6
00968.HK,XINYI SOLAR,2025,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_filled,0.6
00968.HK,XINYI SOLAR,2025,Q_S_SAFETY_INVEST_RATE,8.0,industry_filled,0.6
00968.HK,XINYI SOLAR,2025,Q_S_ENV_INVEST_RATE,3.0,industry_filled,0.6
00968.HK,XINYI SOLAR,2025,Q_S_RD_RATE,22.46,industry_filled,0.6
00968.HK,XINYI SOLAR,2025,Q_S_DONATION_RATE,0.0101674609757,industry_filled,0.6
00968.HK,XINYI SOLAR,2025,Q_S_PAY_PER_EMPLOYEE,194.0,industry_filled,0.6
00968.HK,XINYI SOLAR,2025,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_filled,0.6
00968.HK,XINYI SOLAR,2025,Q_S_EDU_PER_EMPLOYEE,134.0,industry_filled,0.6
00968.HK,XINYI SOLAR,2025,Q_S_DIVIDEND_PER_SHARE,0.147,industry_filled,0.6
00968.HK,XINYI SOLAR,2025,Q_G_ROA,4.82964985516,industry_filled,0.6
00968.HK,XINYI SOLAR,2025,Q_G_EBITDA_MARGIN,14.3784319991,industry_filled,0.6
00968.HK,XINYI SOLAR,2025,Q_G_CASH_REALIZATION,106.674299656,industry_filled,0.6
00968.HK,XINYI SOLAR,2025,Q_G_COST_REVENUE_RATE,95.1661055048,industry_filled,0.6
00968.HK,XINYI SOLAR,2025,Q_G_EBITDA_INTEREST,6.71240301904,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_E_NOX_EMISSION,37.0,extracted,0.9
00975.HK,MONGOL MINING,2025,Q_G_CURRENT_ASSET_TURNOVER,1.90988228472,extracted,0.9
00975.HK,MONGOL MINING,2025,Q_G_QUICK_RATIO,78.1829364515,extracted,0.9
00975.HK,MONGOL MINING,2025,Q_G_CAPITAL_ACCUMULATION,-0.866311791957,extracted,0.9
00975.HK,MONGOL MINING,2025,Q_G_ROE,1.00877741177,extracted,0.9
00975.HK,MONGOL MINING,2025,Q_G_EBITDA_INTEREST,1.53618550725,extracted,0.9
00975.HK,MONGOL MINING,2025,Q_G_REVENUE_GROWTH,-20.8158468705,extracted,0.9
00975.HK,MONGOL MINING,2025,Q_G_OPERATING_MARGIN,9.56621220843,extracted,0.9
00975.HK,MONGOL MINING,2025,Q_G_OPERATING_PROFIT_GROWTH,-78.6144807289,extracted,0.9
00975.HK,MONGOL MINING,2025,Q_G_CASH_CURRENT_LIABILITY,57.4023886419,extracted,0.9
00975.HK,MONGOL MINING,2025,Q_E_GHG_INTENSITY,96.0,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_E_ENERGY_INTENSITY,84.0,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_E_NOX_INTENSITY,46.8914518705,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_E_SO2_INTENSITY,88.6712070065,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_E_PM_INTENSITY,11.6011859525,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_E_WATER_INTENSITY,124.0,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_S_SAFETY_INVEST_RATE,8.0,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_S_ENV_INVEST_RATE,3.0,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_S_RD_RATE,22.46,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_S_DONATION_RATE,0.0101674609757,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_S_PAY_PER_EMPLOYEE,194.0,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_S_EDU_PER_EMPLOYEE,134.0,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_S_DIVIDEND_PER_SHARE,0.147,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_G_ROA,4.82964985516,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_G_EBITDA_MARGIN,14.3784319991,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_G_CASH_REALIZATION,106.674299656,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_G_COST_REVENUE_RATE,95.1661055048,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_G_ASSET_TURNOVER,0.560300474692,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_G_AR_TURNOVER,4.48125793763,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_G_TWO_FUNDS_RATE,45.9690973056,industry_filled,0.6
00975.HK,MONGOL MINING,2025,Q_G_DEBT_ASSET_RATE,53.2037440027,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_G_AR_TURNOVER,11.6158090363,extracted,0.9
01080.HK,SHENGLI PIPE,2025,Q_G_CAPITAL_ACCUMULATION,-11.3125952135,extracted,0.9
01080.HK,SHENGLI PIPE,2025,Q_G_ROE,-4.63689173971,extracted,0.9
01080.HK,SHENGLI PIPE,2025,Q_G_EBITDA_INTEREST,-0.473630109907,extracted,0.9
01080.HK,SHENGLI PIPE,2025,Q_G_REVENUE_GROWTH,58.4306461148,extracted,0.9
01080.HK,SHENGLI PIPE,2025,Q_E_GHG_INTENSITY,96.0,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_E_ENERGY_INTENSITY,84.0,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_E_NOX_INTENSITY,46.8914518705,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_E_SO2_INTENSITY,88.6712070065,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_E_PM_INTENSITY,11.6011859525,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_E_WATER_INTENSITY,124.0,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_S_SAFETY_INVEST_RATE,8.0,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_S_ENV_INVEST_RATE,3.0,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_S_RD_RATE,22.46,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_S_DONATION_RATE,0.0101674609757,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_S_PAY_PER_EMPLOYEE,194.0,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_S_EDU_PER_EMPLOYEE,134.0,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_S_DIVIDEND_PER_SHARE,0.147,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_G_ROA,4.82964985516,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_G_OPERATING_MARGIN,7.79810136571,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_G_EBITDA_MARGIN,14.3784319991,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_G_CASH_REALIZATION,106.674299656,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_G_COST_REVENUE_RATE,95.1661055048,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_G_ASSET_TURNOVER,0.560300474692,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_G_CURRENT_ASSET_TURNOVER,1.12902751944,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_G_TWO_FUNDS_RATE,45.9690973056,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_G_DEBT_ASSET_RATE,53.2037440027,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_G_QUICK_RATIO,116.836108816,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_filled,0.6
01080.HK,SHENGLI PIPE,2025,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_G_CAPITAL_ACCUMULATION,9.32473070523,extracted,0.9
01083.HK,TG SMART ENERGY,2025,Q_G_ROE,6.50017454313,extracted,0.9
01083.HK,TG SMART ENERGY,2025,Q_G_EBITDA_INTEREST,4.34881314424,extracted,0.9
01083.HK,TG SMART ENERGY,2025,Q_E_NOX_EMISSION,97.0,extracted,0.9
01083.HK,TG SMART ENERGY,2025,Q_E_GHG_INTENSITY,96.0,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_E_ENERGY_INTENSITY,84.0,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_E_NOX_INTENSITY,46.8914518705,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_E_SO2_INTENSITY,88.6712070065,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_E_PM_INTENSITY,11.6011859525,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_E_WATER_INTENSITY,124.0,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_S_SAFETY_INVEST_RATE,8.0,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_S_ENV_INVEST_RATE,3.0,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_S_RD_RATE,22.46,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_S_DONATION_RATE,0.0101674609757,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_S_PAY_PER_EMPLOYEE,194.0,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_S_EDU_PER_EMPLOYEE,134.0,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_S_DIVIDEND_PER_SHARE,0.147,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_G_ROA,4.82964985516,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_G_OPERATING_MARGIN,7.79810136571,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_G_EBITDA_MARGIN,14.3784319991,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_G_CASH_REALIZATION,106.674299656,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_G_COST_REVENUE_RATE,95.1661055048,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_G_ASSET_TURNOVER,0.560300474692,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_G_AR_TURNOVER,4.48125793763,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_G_CURRENT_ASSET_TURNOVER,1.12902751944,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_G_TWO_FUNDS_RATE,45.9690973056,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_G_DEBT_ASSET_RATE,53.2037440027,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_G_QUICK_RATIO,116.836108816,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_G_REVENUE_GROWTH,14.6617433369,industry_filled,0.6
01083.HK,TG SMART ENERGY,2025,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_G_CURRENT_ASSET_TURNOVER,3.30138961727,extracted,0.9
01193.HK,CHINA RES GAS,2025,Q_G_QUICK_RATIO,52.3805733831,extracted,0.9
01193.HK,CHINA RES GAS,2025,Q_G_CAPITAL_ACCUMULATION,6.34228560152,extracted,0.9
01193.HK,CHINA RES GAS,2025,Q_G_ROE,7.7236604526,extracted,0.9
01193.HK,CHINA RES GAS,2025,Q_G_EBITDA_INTEREST,11.7892589479,extracted,0.9
01193.HK,CHINA RES GAS,2025,Q_G_REVENUE_GROWTH,-4.81445361349,extracted,0.9
01193.HK,CHINA RES GAS,2025,Q_S_FEMALE_MANAGER_RATE,100.0,extracted,0.9
01193.HK,CHINA RES GAS,2025,Q_E_GHG_INTENSITY,96.0,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_E_ENERGY_INTENSITY,84.0,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_E_NOX_INTENSITY,46.8914518705,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_E_SO2_INTENSITY,88.6712070065,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_E_PM_INTENSITY,11.6011859525,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_E_WATER_INTENSITY,124.0,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_S_SAFETY_INVEST_RATE,8.0,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_S_ENV_INVEST_RATE,3.0,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_S_RD_RATE,22.46,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_S_DONATION_RATE,0.0101674609757,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_S_PAY_PER_EMPLOYEE,194.0,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_S_EDU_PER_EMPLOYEE,134.0,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_S_DIVIDEND_PER_SHARE,0.147,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_G_ROA,4.82964985516,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_G_OPERATING_MARGIN,7.79810136571,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_G_EBITDA_MARGIN,14.3784319991,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_G_CASH_REALIZATION,106.674299656,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_G_COST_REVENUE_RATE,95.1661055048,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_G_ASSET_TURNOVER,0.560300474692,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_G_AR_TURNOVER,4.48125793763,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_G_TWO_FUNDS_RATE,45.9690973056,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_G_DEBT_ASSET_RATE,53.2037440027,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_filled,0.6
01193.HK,CHINA RES GAS,2025,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_G_CURRENT_ASSET_TURNOVER,3.77705660156,extracted,0.9
01205.HK,CITIC RESOURCES,2025,Q_G_AR_TURNOVER,30.4378119572,extracted,0.9
01205.HK,CITIC RESOURCES,2025,Q_G_TWO_FUNDS_RATE,15.1085186629,extracted,0.9
01205.HK,CITIC RESOURCES,2025,Q_G_QUICK_RATIO,149.228645765,extracted,0.9
01205.HK,CITIC RESOURCES,2025,Q_G_CAPITAL_ACCUMULATION,8.91090338537,extracted,0.9
01205.HK,CITIC RESOURCES,2025,Q_G_ROE,2.24245184682,extracted,0.9
01205.HK,CITIC RESOURCES,2025,Q_G_EBITDA_INTEREST,3.35459553494,extracted,0.9
01205.HK,CITIC RESOURCES,2025,Q_G_REVENUE_GROWTH,57.5613236233,extracted,0.9
01205.HK,CITIC RESOURCES,2025,Q_G_CASH_CURRENT_LIABILITY,24.9823171129,extracted,0.9
01205.HK,CITIC RESOURCES,2025,Q_E_GHG_REDUCTION_RATE,-14.2505783897,extracted,0.9
01205.HK,CITIC RESOURCES,2025,Q_E_GHG_INTENSITY,96.0,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_E_ENERGY_INTENSITY,84.0,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_E_NOX_INTENSITY,46.8914518705,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_E_SO2_INTENSITY,88.6712070065,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_E_PM_INTENSITY,11.6011859525,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_E_WATER_INTENSITY,124.0,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_S_SAFETY_INVEST_RATE,8.0,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_S_ENV_INVEST_RATE,3.0,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_S_RD_RATE,22.46,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_S_DONATION_RATE,0.0101674609757,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_S_PAY_PER_EMPLOYEE,194.0,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_S_EDU_PER_EMPLOYEE,134.0,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_S_DIVIDEND_PER_SHARE,0.147,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_G_ROA,4.82964985516,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_G_OPERATING_MARGIN,7.79810136571,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_G_EBITDA_MARGIN,14.3784319991,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_G_CASH_REALIZATION,106.674299656,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_G_COST_REVENUE_RATE,95.1661055048,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_G_ASSET_TURNOVER,0.560300474692,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_G_DEBT_ASSET_RATE,53.2037440027,industry_filled,0.6
01205.HK,CITIC RESOURCES,2025,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_G_CAPITAL_ACCUMULATION,40.0927963487,extracted,0.9
01229.HK,NAN NAN RES,2025,Q_G_ROE,34.8133078898,extracted,0.9
01229.HK,NAN NAN RES,2025,Q_G_EBITDA_INTEREST,19.8900237096,extracted,0.9
01229.HK,NAN NAN RES,2025,Q_G_DEBT_ASSET_RATE,62.5937515059,extracted,0.9
01229.HK,NAN NAN RES,2025,Q_G_REVENUE_GROWTH,181.771187828,extracted,0.9
01229.HK,NAN NAN RES,2025,Q_E_GHG_INTENSITY,96.0,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_E_GHG_REDUCTION_RATE,13.6783156641,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_E_ENERGY_INTENSITY,84.0,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_E_CLEAN_ENERGY_INTENSITY,60.0,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_E_NOX_INTENSITY,46.8914518705,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_E_SO2_INTENSITY,88.6712070065,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_E_PM_INTENSITY,11.6011859525,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_E_WASTEWATER_INTENSITY,134.102018567,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_E_WATER_INTENSITY,124.0,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_E_ALTERNATIVE_WATER_RATE,48.97,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_E_SOLID_WASTE_INTENSITY,7.1,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_E_HAZ_WASTE_INTENSITY,0.500762563488,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_S_SAFETY_INVEST_RATE,8.0,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_S_ENV_INVEST_RATE,3.0,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_S_RD_RATE,22.46,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_S_DONATION_RATE,0.0101674609757,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_S_PAY_PER_EMPLOYEE,194.0,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_S_BENEFIT_PER_EMPLOYEE,1.80888375219,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_S_EDU_PER_EMPLOYEE,134.0,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_S_DIVIDEND_PER_SHARE,0.147,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_G_ROA,4.82964985516,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_G_OPERATING_MARGIN,7.79810136571,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_G_EBITDA_MARGIN,14.3784319991,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_G_CASH_REALIZATION,106.674299656,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_G_COST_REVENUE_RATE,95.1661055048,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_G_ASSET_TURNOVER,0.560300474692,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_G_AR_TURNOVER,4.48125793763,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_G_CURRENT_ASSET_TURNOVER,1.12902751944,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_G_TWO_FUNDS_RATE,45.9690973056,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_G_QUICK_RATIO,116.836108816,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_G_CASH_CURRENT_LIABILITY,21.4426529945,industry_filled,0.6
01229.HK,NAN NAN RES,2025,Q_G_OPERATING_PROFIT_GROWTH,29.8168341886,industry_filled,0.6
01250.HK,SDHS NEW ENERGY,2025,Q_G_CURRENT_ASSET_TURNOVER,0.264987598002,extracted,0.9
01250.HK,SDHS NEW ENERGY,2025,Q_G_QUICK_RATIO,161.61906916,extracted,0.9
01250.HK,SDHS NEW ENERGY,2025,Q_G_CAPITAL_ACCUMULATION,2.01305230038,extracted,0.9
01250.HK,SDHS NEW ENERGY,2025,Q_G_ROE,2.05399633096,extracted,0.9
01250.HK,SDHS NEW ENERGY,2025,Q_G_EBITDA_INTEREST,1.62451667166,extracted,0.9
01250.HK,SDHS NEW ENERGY,2025,Q_G_REVENUE_GROWTH,-0.327481768071,extracted,0.9
01250.HK,SDHS NEW ENERGY,2025,Q_G_CASH_CURRENT_LIABILITY,34.9187573179,extracted,0.9
01250.HK,SDHS NEW ENERGY,2025,Q_E_NOX_EMISSION,66.0,extracted,0.9
