company_code,company_name,report_year,indicator_code,decision,candidate_count,distinct_values,selected_value,policy_version,reason
001208.SZ,华菱线缆,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,2,0.065,0.065,public-disclosure-v4,official_annual_direct_consistent
001258.SZ,立新能源,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,75.91,75.91,public-disclosure-v4,official_annual_direct_consistent
001258.SZ,立新能源,2025,Q_G_ROE,auto_confirmed,1,2.87,2.87,public-disclosure-v4,official_annual_direct_consistent
001258.SZ,立新能源,2025,Q_S_DIVIDEND_PER_SHARE,manual_required,3,0|0.03,,public-disclosure-v4,conflicting_or_ineligible_sources
001269.SZ,欧晶科技,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,58.35,58.35,public-disclosure-v4,official_annual_direct_consistent
001269.SZ,欧晶科技,2025,Q_G_ROE,auto_confirmed,1,30.66,30.66,public-disclosure-v4,official_annual_direct_consistent
001289.SZ,龙源电力,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,66.55,66.55,public-disclosure-v4,official_annual_direct_consistent
001289.SZ,龙源电力,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,2,0.1625,0.1625,public-disclosure-v4,official_annual_direct_consistent
001299.SZ,美能能源,2025,Q_G_ROE,auto_confirmed,1,8.26,8.26,public-disclosure-v4,official_annual_direct_consistent
001299.SZ,美能能源,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,2,0.5,0.5,public-disclosure-v4,official_annual_direct_consistent
001301.SZ,尚太科技,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,40.26,40.26,public-disclosure-v4,official_annual_direct_consistent
001301.SZ,尚太科技,2025,Q_G_ROE,auto_confirmed,2,14.34,14.34,public-disclosure-v4,official_annual_direct_consistent
001301.SZ,尚太科技,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,2,0.8,0.8,public-disclosure-v4,official_annual_direct_consistent
001331.SZ,胜通能源,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,2,0.06,0.06,public-disclosure-v4,official_annual_direct_consistent
00135.HK,KUNLUN ENERGY,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,3.8746,3.8746,public-disclosure-v4,official_annual_direct_consistent
00135.HK,KUNLUN ENERGY,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,35.9717,35.9717,public-disclosure-v4,official_annual_direct_consistent
00135.HK,KUNLUN ENERGY,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,1,0.3158,0.3158,public-disclosure-v4,official_annual_direct_consistent
001376.SZ,百通能源,2025,Q_G_ROE,auto_confirmed,1,17.25,17.25,public-disclosure-v4,official_annual_direct_consistent
001376.SZ,百通能源,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,2,0.1,0.1,public-disclosure-v4,official_annual_direct_consistent
00182.HK,CONCORD NE,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,-2.8503,-2.8503,public-disclosure-v4,official_annual_direct_consistent
00182.HK,CONCORD NE,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,73.9046,73.9046,public-disclosure-v4,official_annual_direct_consistent
00182.HK,CONCORD NE,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,1.4296,1.4296,public-disclosure-v4,official_annual_direct_consistent
00182.HK,CONCORD NE,2025,Q_G_ROA,auto_confirmed,1,2.7752,2.7752,public-disclosure-v4,official_annual_direct_consistent
00182.HK,CONCORD NE,2025,Q_G_ROE,auto_confirmed,1,1.7841,1.7841,public-disclosure-v4,official_annual_direct_consistent
001896.SZ,豫能控股,2025,Q_G_DEBT_ASSET_RATE,manual_required,5,65|66.53|86.8|95,,public-disclosure-v4,conflicting_or_ineligible_sources
001896.SZ,豫能控股,2025,Q_G_ROE,auto_confirmed,1,11.82,11.82,public-disclosure-v4,official_annual_direct_consistent
001896.SZ,豫能控股,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,2,0,0,public-disclosure-v4,official_annual_direct_consistent
00196.HK,HONGHUA GROUP,2025,Q_E_GHG_REDUCTION_RATE,auto_confirmed,1,31.7124,31.7124,public-disclosure-v4,strict_extraction_evidence_consistent
00196.HK,HONGHUA GROUP,2025,Q_E_HAZ_WASTE_INTENSITY,auto_confirmed,2,10,10,public-disclosure-v4,strict_extraction_evidence_consistent
00196.HK,HONGHUA GROUP,2025,Q_E_SOLID_WASTE_INTENSITY,auto_confirmed,2,30,30,public-disclosure-v4,strict_extraction_evidence_consistent
00196.HK,HONGHUA GROUP,2025,Q_E_WATER_INTENSITY,auto_confirmed,2,630,630,public-disclosure-v4,official_esg_direct_consistent
00196.HK,HONGHUA GROUP,2025,Q_G_ASSET_TURNOVER,auto_confirmed,1,0.4477,0.4477,public-disclosure-v4,official_annual_direct_consistent
00196.HK,HONGHUA GROUP,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,71.1288,71.1288,public-disclosure-v4,official_annual_direct_consistent
00196.HK,HONGHUA GROUP,2025,Q_G_OPERATING_MARGIN,auto_confirmed,1,3.1377,3.1377,public-disclosure-v4,official_annual_direct_consistent
00196.HK,HONGHUA GROUP,2025,Q_G_OPERATING_PROFIT_GROWTH,auto_confirmed,1,16.3215,16.3215,public-disclosure-v4,official_annual_direct_consistent
00196.HK,HONGHUA GROUP,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,-2.4866,-2.4866,public-disclosure-v4,official_annual_direct_consistent
00196.HK,HONGHUA GROUP,2025,Q_S_RD_RATE,manual_required,3,2.9776|5.2,,public-disclosure-v4,conflicting_or_ineligible_sources
002015.SZ,协鑫能科,2025,Q_G_ROE,auto_confirmed,1,3.45,3.45,public-disclosure-v4,official_annual_direct_consistent
002015.SZ,协鑫能科,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,2,0.1,0.1,public-disclosure-v4,official_annual_direct_consistent
002039.SZ,黔源电力,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,48.85,48.85,public-disclosure-v4,official_annual_direct_consistent
002039.SZ,黔源电力,2025,Q_G_ROE,auto_confirmed,1,14.34,14.34,public-disclosure-v4,official_annual_direct_consistent
002039.SZ,黔源电力,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,1,0.39,0.39,public-disclosure-v4,official_annual_direct_consistent
002056.SZ,横店东磁,2025,Q_G_ROE,auto_confirmed,2,17.42,17.42,public-disclosure-v4,official_annual_direct_consistent
002056.SZ,横店东磁,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,1,0.6,0.6,public-disclosure-v4,official_annual_direct_consistent
00206.HK,CM-ENERGY,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,2.2929,2.2929,public-disclosure-v4,official_annual_direct_consistent
00206.HK,CM-ENERGY,2025,Q_G_ROE,auto_confirmed,1,0.9785,0.9785,public-disclosure-v4,official_annual_direct_consistent
002060.SZ,广东建工,2025,Q_G_ROE,auto_confirmed,1,7.9,7.9,public-disclosure-v4,official_annual_direct_consistent
002060.SZ,广东建工,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,2,0.14,0.14,public-disclosure-v4,official_annual_direct_consistent
002074.SZ,国轩高科,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,70.99,70.99,public-disclosure-v4,official_annual_direct_consistent
002074.SZ,国轩高科,2025,Q_G_ROE,auto_confirmed,1,8.65,8.65,public-disclosure-v4,official_annual_direct_consistent
002074.SZ,国轩高科,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,2,0.1,0.1,public-disclosure-v4,official_annual_direct_consistent
002090.SZ,金智科技,2025,Q_G_ROE,auto_confirmed,1,4.32,4.32,public-disclosure-v4,official_annual_direct_consistent
002090.SZ,金智科技,2025,Q_S_DIVIDEND_PER_SHARE,manual_required,2,0.025|0.045,,public-disclosure-v4,conflicting_or_ineligible_sources
002112.SZ,三变科技,2025,Q_G_ROE,auto_confirmed,1,1.86,1.86,public-disclosure-v4,official_annual_direct_consistent
002112.SZ,三变科技,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,2,0.01,0.01,public-disclosure-v4,official_annual_direct_consistent
002121.SZ,科陆电子,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,95.15,95.15,public-disclosure-v4,official_annual_direct_consistent
002121.SZ,科陆电子,2025,Q_G_ROE,auto_confirmed,1,36.51,36.51,public-disclosure-v4,official_annual_direct_consistent
002125.SZ,湘潭电化,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,36.51,36.51,public-disclosure-v4,official_annual_direct_consistent
002125.SZ,湘潭电化,2025,Q_G_ROE,auto_confirmed,1,7.35,7.35,public-disclosure-v4,official_annual_direct_consistent
002125.SZ,湘潭电化,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,2,0.115,0.115,public-disclosure-v4,official_annual_direct_consistent
002128.SZ,电投能源,2025,Q_G_ROE,auto_confirmed,1,14.94,14.94,public-disclosure-v4,official_annual_direct_consistent
002128.SZ,电投能源,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,1,1,1,public-disclosure-v4,official_annual_direct_consistent
002129.SZ,TCL中环,2025,Q_G_ROE,auto_confirmed,1,35.2,35.2,public-disclosure-v4,official_annual_direct_consistent
002169.SZ,智光电气,2025,Q_G_ROE,auto_confirmed,1,4.89,4.89,public-disclosure-v4,official_annual_direct_consistent
002169.SZ,智光电气,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,2,0.08,0.08,public-disclosure-v4,official_annual_direct_consistent
002196.SZ,方正电机,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,69.85,69.85,public-disclosure-v4,official_annual_direct_consistent
002196.SZ,方正电机,2025,Q_G_ROE,auto_confirmed,1,1.49,1.49,public-disclosure-v4,official_annual_direct_consistent
002202.SZ,金风科技,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,71.66,71.66,public-disclosure-v4,official_annual_direct_consistent
002202.SZ,金风科技,2025,Q_G_ROE,auto_confirmed,1,7.08,7.08,public-disclosure-v4,official_annual_direct_consistent
002202.SZ,金风科技,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,1,0.2,0.2,public-disclosure-v4,official_annual_direct_consistent
