company_code,company_name,report_year,document_type,official_domain,source_url,page_url,anchor_text,discovery_status,error,review_decision,reviewer,reviewed_at,review_note
00689.HK,EPI (HOLDINGS),2025,,epiholdings.com,,https://epiholdings.com/sytzzl/,,fetch_failed,HTTP Error 404: Not Found,,,,
00632.HK,CHK OIL,2025,,chkoilltd.com,,https://chkoilltd.com/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
00632.HK,CHK OIL,2025,,chkoilltd.com,,https://chkoilltd.com/investor/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
00632.HK,CHK OIL,2025,,chkoilltd.com,,https://chkoilltd.com/investor/reports/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
00632.HK,CHK OIL,2025,,chkoilltd.com,,https://chkoilltd.com/tzzgx/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
00632.HK,CHK OIL,2025,,chkoilltd.com,,https://chkoilltd.com/tzzgx/dqbg/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
00632.HK,CHK OIL,2025,,chkoilltd.com,,https://chkoilltd.com/responsibility/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
00632.HK,CHK OIL,2025,,chkoilltd.com,,https://chkoilltd.com/esg/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
00632.HK,CHK OIL,2025,,chkoilltd.com,,https://chkoilltd.com/sustainability/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
00632.HK,CHK OIL,2025,,chkoilltd.com,,https://chkoilltd.com/social/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
00632.HK,CHK OIL,2025,,chkoilltd.com,,https://chkoilltd.com/about/social/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
00632.HK,CHK OIL,2025,,chkoilltd.com,,https://chkoilltd.com/cn/investor/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
00632.HK,CHK OIL,2025,,chkoilltd.com,,https://chkoilltd.com/zh/investor/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
00632.HK,CHK OIL,2025,,chkoilltd.com,,https://chkoilltd.com/sytzzl/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
002629.SZ,仁智股份,2025,,chinarenzhi.com,,https://chinarenzhi.com/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002629.SZ,仁智股份,2025,,chinarenzhi.com,,https://chinarenzhi.com/investor/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002629.SZ,仁智股份,2025,,chinarenzhi.com,,https://chinarenzhi.com/investor/reports/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002629.SZ,仁智股份,2025,,chinarenzhi.com,,https://chinarenzhi.com/tzzgx/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002629.SZ,仁智股份,2025,,chinarenzhi.com,,https://chinarenzhi.com/tzzgx/dqbg/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002629.SZ,仁智股份,2025,,chinarenzhi.com,,https://chinarenzhi.com/responsibility/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002629.SZ,仁智股份,2025,,chinarenzhi.com,,https://chinarenzhi.com/esg/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002629.SZ,仁智股份,2025,,chinarenzhi.com,,https://chinarenzhi.com/sustainability/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002629.SZ,仁智股份,2025,,chinarenzhi.com,,https://chinarenzhi.com/social/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002629.SZ,仁智股份,2025,,chinarenzhi.com,,https://chinarenzhi.com/about/social/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002629.SZ,仁智股份,2025,,chinarenzhi.com,,https://chinarenzhi.com/cn/investor/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002629.SZ,仁智股份,2025,,chinarenzhi.com,,https://chinarenzhi.com/zh/investor/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002629.SZ,仁智股份,2025,,chinarenzhi.com,,https://chinarenzhi.com/sytzzl/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002616.SZ,长青集团,2025,,sgnec.sgcc.com.cn,,https://sgnec.sgcc.com.cn/,,fetch_failed,HTTP Error 412: Precondition Failed,,,,
002616.SZ,长青集团,2025,,sgnec.sgcc.com.cn,,https://sgnec.sgcc.com.cn/investor/,,fetch_failed,HTTP Error 412: Precondition Failed,,,,
002616.SZ,长青集团,2025,,sgnec.sgcc.com.cn,,https://sgnec.sgcc.com.cn/investor/reports/,,fetch_failed,HTTP Error 412: Precondition Failed,,,,
002616.SZ,长青集团,2025,,sgnec.sgcc.com.cn,,https://sgnec.sgcc.com.cn/tzzgx/,,fetch_failed,HTTP Error 412: Precondition Failed,,,,
002616.SZ,长青集团,2025,,sgnec.sgcc.com.cn,,https://sgnec.sgcc.com.cn/tzzgx/dqbg/,,fetch_failed,HTTP Error 412: Precondition Failed,,,,
002616.SZ,长青集团,2025,,sgnec.sgcc.com.cn,,https://sgnec.sgcc.com.cn/responsibility/,,fetch_failed,HTTP Error 412: Precondition Failed,,,,
002616.SZ,长青集团,2025,,sgnec.sgcc.com.cn,,https://sgnec.sgcc.com.cn/esg/,,fetch_failed,HTTP Error 412: Precondition Failed,,,,
002616.SZ,长青集团,2025,,sgnec.sgcc.com.cn,,https://sgnec.sgcc.com.cn/sustainability/,,fetch_failed,HTTP Error 412: Precondition Failed,,,,
002616.SZ,长青集团,2025,,sgnec.sgcc.com.cn,,https://sgnec.sgcc.com.cn/social/,,fetch_failed,HTTP Error 412: Precondition Failed,,,,
002616.SZ,长青集团,2025,,sgnec.sgcc.com.cn,,https://sgnec.sgcc.com.cn/about/social/,,fetch_failed,HTTP Error 412: Precondition Failed,,,,
002616.SZ,长青集团,2025,,sgnec.sgcc.com.cn,,https://sgnec.sgcc.com.cn/cn/investor/,,fetch_failed,HTTP Error 412: Precondition Failed,,,,
002616.SZ,长青集团,2025,,sgnec.sgcc.com.cn,,https://sgnec.sgcc.com.cn/zh/investor/,,fetch_failed,HTTP Error 412: Precondition Failed,,,,
002616.SZ,长青集团,2025,,sgnec.sgcc.com.cn,,https://sgnec.sgcc.com.cn/sytzzl/,,fetch_failed,HTTP Error 412: Precondition Failed,,,,
002487.SZ,大金重工,2025,,dajin.cn,,https://dajin.cn/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
002487.SZ,大金重工,2025,,dajin.cn,,https://dajin.cn/investor/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
002487.SZ,大金重工,2025,,dajin.cn,,https://dajin.cn/investor/reports/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
002487.SZ,大金重工,2025,,dajin.cn,,https://dajin.cn/tzzgx/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
002487.SZ,大金重工,2025,,dajin.cn,,https://dajin.cn/tzzgx/dqbg/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
002487.SZ,大金重工,2025,,dajin.cn,,https://dajin.cn/responsibility/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
002487.SZ,大金重工,2025,,dajin.cn,,https://dajin.cn/esg/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
002487.SZ,大金重工,2025,,dajin.cn,,https://dajin.cn/sustainability/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
002487.SZ,大金重工,2025,,dajin.cn,,https://dajin.cn/social/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
002487.SZ,大金重工,2025,,dajin.cn,,https://dajin.cn/about/social/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
002487.SZ,大金重工,2025,,dajin.cn,,https://dajin.cn/cn/investor/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
002487.SZ,大金重工,2025,,dajin.cn,,https://dajin.cn/zh/investor/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
002487.SZ,大金重工,2025,,dajin.cn,,https://dajin.cn/sytzzl/,,fetch_failed,<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1129)>,,,,
002441.SZ,众业达,2025,,stcn.com,,https://stcn.com/investor/,,fetch_failed,HTTP Error 404: Not Found,,,,
002441.SZ,众业达,2025,,stcn.com,,https://stcn.com/investor/reports/,,fetch_failed,HTTP Error 404: Not Found,,,,
002441.SZ,众业达,2025,,stcn.com,,https://stcn.com/tzzgx/,,fetch_failed,HTTP Error 404: Not Found,,,,
002441.SZ,众业达,2025,,stcn.com,,https://stcn.com/tzzgx/dqbg/,,fetch_failed,HTTP Error 404: Not Found,,,,
002441.SZ,众业达,2025,,stcn.com,,https://stcn.com/responsibility/,,fetch_failed,HTTP Error 404: Not Found,,,,
002441.SZ,众业达,2025,,stcn.com,,https://stcn.com/sustainability/,,fetch_failed,HTTP Error 404: Not Found,,,,
002441.SZ,众业达,2025,,stcn.com,,https://stcn.com/social/,,fetch_failed,HTTP Error 404: Not Found,,,,
002441.SZ,众业达,2025,,stcn.com,,https://stcn.com/about/social/,,fetch_failed,HTTP Error 404: Not Found,,,,
002441.SZ,众业达,2025,,stcn.com,,https://stcn.com/cn/investor/,,fetch_failed,HTTP Error 404: Not Found,,,,
002441.SZ,众业达,2025,,stcn.com,,https://stcn.com/zh/investor/,,fetch_failed,HTTP Error 404: Not Found,,,,
002441.SZ,众业达,2025,,stcn.com,,https://stcn.com/sytzzl/,,fetch_failed,HTTP Error 404: Not Found,,,,
002245.SZ,蔚蓝锂芯,2025,esg_report,azurecorp.com,https://www.azurecorp.com/wp-content/uploads/2026/04/蔚蓝锂芯-2025年度可持续发展报告.pdf,https://azurecorp.com/,可持续发展报告,research_candidate_unverified,,,,,
002245.SZ,蔚蓝锂芯,2025,annual_report,azurecorp.com,https://www.azurecorp.com/wp-content/uploads/2026/04/蔚蓝锂芯：2025年年度报告.pdf,https://azurecorp.com/investor/,,research_candidate_unverified,,,,,
002245.SZ,蔚蓝锂芯,2025,annual_report,azurecorp.com,https://www.azurecorp.com/wp-content/uploads/2025/05/蔚蓝锂芯：2024年年度报告.pdf,https://azurecorp.com/investor/,,research_candidate_unverified,,,,,
002245.SZ,蔚蓝锂芯,2025,annual_report,azurecorp.com,https://www.azurecorp.com/wp-content/themes/azure/docs/2024-07-23：蔚蓝锂芯：2024年半年度报告.pdf,https://azurecorp.com/investor/,,research_candidate_unverified,,,,,
002245.SZ,蔚蓝锂芯,2025,annual_report,azurecorp.com,https://www.azurecorp.com/wp-content/themes/azure/docs/2024-04-03：蔚蓝锂芯：2023年年度报告.pdf,https://azurecorp.com/investor/,,research_candidate_unverified,,,,,
002245.SZ,蔚蓝锂芯,2025,annual_report,azurecorp.com,https://www.azurecorp.com/wp-content/themes/azure/docs/2023-08-15：蔚蓝锂芯：2023年半年度报告.pdf,https://azurecorp.com/investor/,,research_candidate_unverified,,,,,
002245.SZ,蔚蓝锂芯,2025,annual_report,azurecorp.com,https://www.azurecorp.com/wp-content/themes/azure/docs/2023-04-25：蔚蓝锂芯：2022年年度报告.pdf,https://azurecorp.com/investor/,,research_candidate_unverified,,,,,
002245.SZ,蔚蓝锂芯,2025,annual_report,azurecorp.com,https://www.azurecorp.com/wp-content/themes/azure/docs/2022-08-20：蔚蓝锂芯：2022年半年度报告.pdf,https://azurecorp.com/investor/,,research_candidate_unverified,,,,,
002245.SZ,蔚蓝锂芯,2025,annual_report,azurecorp.com,https://www.azurecorp.com/wp-content/themes/azure/docs/2022-03-22：蔚蓝锂芯：2021年年度报告.pdf,https://azurecorp.com/investor/,,research_candidate_unverified,,,,,
002245.SZ,蔚蓝锂芯,2025,annual_report,azurecorp.com,https://www.azurecorp.com/wp-content/themes/azure/docs/2021-08-26：蔚蓝锂芯：2021年半年度报告.pdf,https://azurecorp.com/investor/,,research_candidate_unverified,,,,,
002245.SZ,蔚蓝锂芯,2025,,azurecorp.com,,https://azurecorp.com/investor/reports/,,fetch_failed,HTTP Error 404: Not Found,,,,
002245.SZ,蔚蓝锂芯,2025,,azurecorp.com,,https://azurecorp.com/tzzgx/,,fetch_failed,HTTP Error 404: Not Found,,,,
002245.SZ,蔚蓝锂芯,2025,,azurecorp.com,,https://azurecorp.com/tzzgx/dqbg/,,fetch_failed,HTTP Error 404: Not Found,,,,
002245.SZ,蔚蓝锂芯,2025,,azurecorp.com,,https://azurecorp.com/responsibility/,,fetch_failed,HTTP Error 404: Not Found,,,,
002245.SZ,蔚蓝锂芯,2025,,azurecorp.com,,https://azurecorp.com/esg/,,fetch_failed,HTTP Error 404: Not Found,,,,
002245.SZ,蔚蓝锂芯,2025,,azurecorp.com,,https://azurecorp.com/sustainability/,,fetch_failed,HTTP Error 404: Not Found,,,,
002245.SZ,蔚蓝锂芯,2025,,azurecorp.com,,https://azurecorp.com/social/,,fetch_failed,HTTP Error 404: Not Found,,,,
002245.SZ,蔚蓝锂芯,2025,,azurecorp.com,,https://azurecorp.com/about/social/,,fetch_failed,HTTP Error 404: Not Found,,,,
002245.SZ,蔚蓝锂芯,2025,,azurecorp.com,,https://azurecorp.com/sytzzl/,,fetch_failed,HTTP Error 404: Not Found,,,,
002129.SZ,TCL中环,2025,,tzeco.com,,https://tzeco.com/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002129.SZ,TCL中环,2025,,tzeco.com,,https://tzeco.com/investor/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002129.SZ,TCL中环,2025,,tzeco.com,,https://tzeco.com/investor/reports/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002129.SZ,TCL中环,2025,,tzeco.com,,https://tzeco.com/tzzgx/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002129.SZ,TCL中环,2025,,tzeco.com,,https://tzeco.com/tzzgx/dqbg/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002129.SZ,TCL中环,2025,,tzeco.com,,https://tzeco.com/responsibility/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002129.SZ,TCL中环,2025,,tzeco.com,,https://tzeco.com/esg/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002129.SZ,TCL中环,2025,,tzeco.com,,https://tzeco.com/sustainability/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002129.SZ,TCL中环,2025,,tzeco.com,,https://tzeco.com/social/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002129.SZ,TCL中环,2025,,tzeco.com,,https://tzeco.com/about/social/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002129.SZ,TCL中环,2025,,tzeco.com,,https://tzeco.com/cn/investor/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002129.SZ,TCL中环,2025,,tzeco.com,,https://tzeco.com/zh/investor/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002129.SZ,TCL中环,2025,,tzeco.com,,https://tzeco.com/sytzzl/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
002015.SZ,协鑫能科,2025,,gcl-et.com,,https://gcl-et.com/,,fetch_failed,"<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'gcl-et.com'. (_ssl.c:1129)>",,,,
002015.SZ,协鑫能科,2025,,gcl-et.com,,https://gcl-et.com/investor/,,fetch_failed,"<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'gcl-et.com'. (_ssl.c:1129)>",,,,
002015.SZ,协鑫能科,2025,,gcl-et.com,,https://gcl-et.com/investor/reports/,,fetch_failed,"<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'gcl-et.com'. (_ssl.c:1129)>",,,,
002015.SZ,协鑫能科,2025,,gcl-et.com,,https://gcl-et.com/tzzgx/,,fetch_failed,"<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'gcl-et.com'. (_ssl.c:1129)>",,,,
002015.SZ,协鑫能科,2025,,gcl-et.com,,https://gcl-et.com/tzzgx/dqbg/,,fetch_failed,"<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'gcl-et.com'. (_ssl.c:1129)>",,,,
002015.SZ,协鑫能科,2025,,gcl-et.com,,https://gcl-et.com/responsibility/,,fetch_failed,"<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'gcl-et.com'. (_ssl.c:1129)>",,,,
002015.SZ,协鑫能科,2025,,gcl-et.com,,https://gcl-et.com/esg/,,fetch_failed,"<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'gcl-et.com'. (_ssl.c:1129)>",,,,
002015.SZ,协鑫能科,2025,,gcl-et.com,,https://gcl-et.com/sustainability/,,fetch_failed,"<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'gcl-et.com'. (_ssl.c:1129)>",,,,
002015.SZ,协鑫能科,2025,,gcl-et.com,,https://gcl-et.com/social/,,fetch_failed,"<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'gcl-et.com'. (_ssl.c:1129)>",,,,
002015.SZ,协鑫能科,2025,,gcl-et.com,,https://gcl-et.com/about/social/,,fetch_failed,"<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'gcl-et.com'. (_ssl.c:1129)>",,,,
002015.SZ,协鑫能科,2025,,gcl-et.com,,https://gcl-et.com/cn/investor/,,fetch_failed,"<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'gcl-et.com'. (_ssl.c:1129)>",,,,
002015.SZ,协鑫能科,2025,,gcl-et.com,,https://gcl-et.com/zh/investor/,,fetch_failed,"<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'gcl-et.com'. (_ssl.c:1129)>",,,,
002015.SZ,协鑫能科,2025,,gcl-et.com,,https://gcl-et.com/sytzzl/,,fetch_failed,"<urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'gcl-et.com'. (_ssl.c:1129)>",,,,
001283.SZ,豪鹏科技,2025,,highpowertech.com,,https://highpowertech.com/investor/,,fetch_failed,HTTP Error 404: Not Found,,,,
001283.SZ,豪鹏科技,2025,,highpowertech.com,,https://highpowertech.com/investor/reports/,,fetch_failed,HTTP Error 404: Not Found,,,,
001283.SZ,豪鹏科技,2025,,highpowertech.com,,https://highpowertech.com/tzzgx/,,fetch_failed,HTTP Error 404: Not Found,,,,
001283.SZ,豪鹏科技,2025,,highpowertech.com,,https://highpowertech.com/tzzgx/dqbg/,,fetch_failed,HTTP Error 404: Not Found,,,,
001283.SZ,豪鹏科技,2025,,highpowertech.com,,https://highpowertech.com/responsibility/,,fetch_failed,HTTP Error 404: Not Found,,,,
001283.SZ,豪鹏科技,2025,,highpowertech.com,,https://highpowertech.com/esg/,,fetch_failed,HTTP Error 404: Not Found,,,,
001283.SZ,豪鹏科技,2025,,highpowertech.com,,https://highpowertech.com/sustainability/,,fetch_failed,HTTP Error 404: Not Found,,,,
001283.SZ,豪鹏科技,2025,,highpowertech.com,,https://highpowertech.com/social/,,fetch_failed,HTTP Error 404: Not Found,,,,
001283.SZ,豪鹏科技,2025,,highpowertech.com,,https://highpowertech.com/about/social/,,fetch_failed,HTTP Error 404: Not Found,,,,
001283.SZ,豪鹏科技,2025,,highpowertech.com,,https://highpowertech.com/cn/investor/,,fetch_failed,HTTP Error 404: Not Found,,,,
001283.SZ,豪鹏科技,2025,,highpowertech.com,,https://highpowertech.com/zh/investor/,,fetch_failed,HTTP Error 404: Not Found,,,,
001283.SZ,豪鹏科技,2025,,highpowertech.com,,https://highpowertech.com/sytzzl/,,fetch_failed,HTTP Error 404: Not Found,,,,
00135.HK,KUNLUN ENERGY,2025,,kunlun.com.hk,,https://kunlun.com.hk/investor/,,fetch_failed,HTTP Error 404: Not Found,,,,
00135.HK,KUNLUN ENERGY,2025,,kunlun.com.hk,,https://kunlun.com.hk/investor/reports/,,fetch_failed,HTTP Error 404: Not Found,,,,
00135.HK,KUNLUN ENERGY,2025,,kunlun.com.hk,,https://kunlun.com.hk/tzzgx/,,fetch_failed,HTTP Error 404: Not Found,,,,
00135.HK,KUNLUN ENERGY,2025,,kunlun.com.hk,,https://kunlun.com.hk/tzzgx/dqbg/,,fetch_failed,HTTP Error 404: Not Found,,,,
00135.HK,KUNLUN ENERGY,2025,,kunlun.com.hk,,https://kunlun.com.hk/responsibility/,,fetch_failed,HTTP Error 404: Not Found,,,,
00135.HK,KUNLUN ENERGY,2025,,kunlun.com.hk,,https://kunlun.com.hk/esg/,,fetch_failed,HTTP Error 404: Not Found,,,,
00135.HK,KUNLUN ENERGY,2025,,kunlun.com.hk,,https://kunlun.com.hk/sustainability/,,fetch_failed,HTTP Error 404: Not Found,,,,
00135.HK,KUNLUN ENERGY,2025,,kunlun.com.hk,,https://kunlun.com.hk/social/,,fetch_failed,HTTP Error 404: Not Found,,,,
00135.HK,KUNLUN ENERGY,2025,,kunlun.com.hk,,https://kunlun.com.hk/about/social/,,fetch_failed,HTTP Error 404: Not Found,,,,
00135.HK,KUNLUN ENERGY,2025,,kunlun.com.hk,,https://kunlun.com.hk/cn/investor/,,fetch_failed,HTTP Error 404: Not Found,,,,
00135.HK,KUNLUN ENERGY,2025,,kunlun.com.hk,,https://kunlun.com.hk/zh/investor/,,fetch_failed,HTTP Error 404: Not Found,,,,
00135.HK,KUNLUN ENERGY,2025,,kunlun.com.hk,,https://kunlun.com.hk/sytzzl/,,fetch_failed,HTTP Error 404: Not Found,,,,
600028.SH,中国石化,2025,,sinopec.com,,https://sinopec.com/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
600028.SH,中国石化,2025,,sinopec.com,,https://sinopec.com/investor/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
600028.SH,中国石化,2025,,sinopec.com,,https://sinopec.com/investor/reports/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
600028.SH,中国石化,2025,,sinopec.com,,https://sinopec.com/tzzgx/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
600028.SH,中国石化,2025,,sinopec.com,,https://sinopec.com/tzzgx/dqbg/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
600028.SH,中国石化,2025,,sinopec.com,,https://sinopec.com/responsibility/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
600028.SH,中国石化,2025,,sinopec.com,,https://sinopec.com/esg/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
600028.SH,中国石化,2025,,sinopec.com,,https://sinopec.com/sustainability/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
600028.SH,中国石化,2025,,sinopec.com,,https://sinopec.com/social/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
600028.SH,中国石化,2025,,sinopec.com,,https://sinopec.com/about/social/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
600028.SH,中国石化,2025,,sinopec.com,,https://sinopec.com/cn/investor/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
600028.SH,中国石化,2025,,sinopec.com,,https://sinopec.com/zh/investor/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
600028.SH,中国石化,2025,,sinopec.com,,https://sinopec.com/sytzzl/,,fetch_failed,<urlopen error EOF occurred in violation of protocol (_ssl.c:1129)>,,,,
03899.HK,CIMC ENRIC,2025,,doc.irasia.com,,https://doc.irasia.com/investor/,,fetch_failed,HTTP Error 404: Not Found,,,,
03899.HK,CIMC ENRIC,2025,,doc.irasia.com,,https://doc.irasia.com/investor/reports/,,fetch_failed,HTTP Error 404: Not Found,,,,
03899.HK,CIMC ENRIC,2025,,doc.irasia.com,,https://doc.irasia.com/tzzgx/,,fetch_failed,HTTP Error 404: Not Found,,,,
03899.HK,CIMC ENRIC,2025,,doc.irasia.com,,https://doc.irasia.com/tzzgx/dqbg/,,fetch_failed,HTTP Error 404: Not Found,,,,
03899.HK,CIMC ENRIC,2025,,doc.irasia.com,,https://doc.irasia.com/responsibility/,,fetch_failed,HTTP Error 404: Not Found,,,,
03899.HK,CIMC ENRIC,2025,,doc.irasia.com,,https://doc.irasia.com/esg/,,fetch_failed,HTTP Error 404: Not Found,,,,
