impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,key_indicator_risk,population_scarcity_risk,indicator_population,neutral_vs_zero_total_score_delta,company_code,company_name,indicator_code,indicator_name,dimension,key_indicator,candidate_count,report_years,source_pages,max_confidence,status,next_action,priority
1930,76.753472,86,357,271,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,600481.SH,双良节能,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1931,76.753472,185,330,145,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,600617.SH,国新能源,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1932,76.753472,71,317,246,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,600744.SH,华银电力,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1933,76.753472,103,422,319,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,601088.SH,中国神华,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1934,76.753472,15,337,322,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,601857.SH,中国石油,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1935,76.753472,105,252,147,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,603393.SH,新天然气,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1936,76.753472,149,277,128,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,605196.SH,华通线缆,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1937,76.753472,148,252,104,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,605368.SH,蓝天燃气,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1938,76.753472,104,236,132,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,688339.SH,亿华通,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1939,76.753472,188,328,140,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,688429.SH,时创能源,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1940,76.753472,76,205,129,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,688599.SH,天合光能,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1941,76.753472,104,294,190,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,688660.SH,电气风电,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1942,76.753472,170,332,162,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,688707.SH,振华新材,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1943,76.753472,66,533,467,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,920010.BJ,凯添燃气,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1944,76.753472,48,517,469,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,920046.BJ,亿能电力,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1945,76.753472,180,463,283,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,920152.BJ,昆工科技,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1946,76.753472,200,459,259,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,920239.BJ,长虹能源,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1947,76.753472,3,486,483,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,920496.BJ,许昌智能,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1948,76.753472,86,553,467,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,920523.BJ,德瑞锂电,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1949,76.753472,190,491,301,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,920639.BJ,晨光电缆,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1950,76.753472,99,450,351,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,920682.BJ,球冠电缆,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1951,76.753472,72,522,450,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,920770.BJ,艾能聚,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1952,76.753472,187,535,348,True,1.0,1.0,0.333333,1.0,0.342014,379,1.2,920779.BJ,武汉蓝电,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1953,76.728209,382,470,88,False,0.215517,0.88,1.0,1.0,0.934028,38,3.6,002527.SZ,新时达,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1954,76.726478,274,371,97,False,0.403226,0.97,0.716667,1.0,0.947917,30,2.58,000883.SZ,湖北能源,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1955,76.720318,73,188,115,False,0.806452,1.0,0.275556,1.0,0.967014,19,0.992,688006.SH,杭可科技,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1956,76.716515,89,149,60,False,0.49505,0.6,1.0,1.0,0.934028,38,3.6,603053.SH,成都燃气,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1957,76.673611,152,233,81,True,1.0,0.81,0.277778,1.0,0.947917,30,1.0,600268.SH,国电南自,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1958,76.673611,157,238,81,True,1.0,0.81,0.277778,1.0,0.947917,30,1.0,601918.SH,新集能源,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1959,76.655093,285,494,209,False,0.37037,1.0,0.716667,1.0,0.947917,30,2.58,600192.SH,长城电工,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1960,76.624452,226,361,135,False,0.657895,1.0,0.424444,1.0,0.956597,25,1.528,600979.SH,广安爱众,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1961,76.624452,60,174,114,False,0.657895,1.0,0.424444,1.0,0.956597,25,1.528,601012.SH,隆基绿能,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1962,76.611111,174,254,80,True,1.0,0.8,0.275556,1.0,0.972222,16,0.992,603312.SH,西典新能,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1963,76.608631,68,187,119,False,0.793651,1.0,0.275556,1.0,0.987847,7,0.992,600438.SH,通威股份,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1964,76.608631,213,387,174,False,0.793651,1.0,0.275556,1.0,0.987847,7,0.992,603353.SH,和顺石油,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1965,76.58701,286,453,167,False,0.367647,1.0,0.716667,1.0,0.947917,30,2.58,000993.SZ,闽东电力,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1966,76.584901,73,188,115,False,0.806452,1.0,0.277778,1.0,0.947917,30,1.0,688006.SH,杭可科技,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1967,76.559028,174,254,80,True,1.0,0.8,0.275556,1.0,0.967014,19,0.992,603312.SH,西典新能,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1968,76.548793,379,466,87,False,0.218341,0.87,1.0,1.0,0.934028,38,3.6,300283.SZ,温州宏丰,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1969,76.519921,287,506,219,False,0.364964,1.0,0.716667,1.0,0.947917,30,2.58,600938.SH,中国海油,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1970,76.517361,132,211,79,True,1.0,0.79,0.275556,1.0,0.987847,7,0.992,600256.SH,广汇能源,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1971,76.517361,135,214,79,True,1.0,0.79,0.275556,1.0,0.987847,7,0.992,600580.SH,卧龙电驱,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1972,76.517361,192,271,79,True,1.0,0.79,0.275556,1.0,0.987847,7,0.992,601865.SH,福莱特,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1973,76.501533,381,468,87,False,0.21645,0.87,1.0,1.0,0.934028,38,3.6,300772.SZ,运达股份,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1974,76.487103,130,187,57,False,0.793651,0.57,0.716667,1.0,0.947917,30,2.58,603556.SH,海兴电力,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1975,76.469907,258,348,90,False,0.462963,0.9,0.716667,1.0,0.947917,30,2.58,300713.SZ,英可瑞,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1976,76.452381,68,187,119,False,0.793651,1.0,0.275556,1.0,0.972222,16,0.992,600438.SH,通威股份,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1977,76.452381,213,387,174,False,0.793651,1.0,0.275556,1.0,0.972222,16,0.992,603353.SH,和顺石油,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1978,76.437839,355,439,84,False,0.243902,0.84,1.0,1.0,0.934028,38,3.6,301456.SZ,盘古智能,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1979,76.423611,174,254,80,True,1.0,0.8,0.277778,1.0,0.947917,30,1.0,603312.SH,西典新能,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1980,76.415509,110,196,86,False,0.925926,0.86,0.275556,1.0,0.987847,7,0.992,00196.HK,HONGHUA GROUP,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1981,76.400298,68,187,119,False,0.793651,1.0,0.275556,1.0,0.967014,19,0.992,600438.SH,通威股份,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1982,76.400298,213,387,174,False,0.793651,1.0,0.275556,1.0,0.967014,19,0.992,603353.SH,和顺石油,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1983,76.388639,289,485,196,False,0.359712,1.0,0.716667,1.0,0.947917,30,2.58,02012.HK,SUNSHINE OIL,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1984,76.388639,289,525,236,False,0.359712,1.0,0.716667,1.0,0.947917,30,2.58,605378.SH,野马电池,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1985,76.361111,132,211,79,True,1.0,0.79,0.275556,1.0,0.972222,16,0.992,600256.SH,广汇能源,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1986,76.361111,135,214,79,True,1.0,0.79,0.275556,1.0,0.972222,16,0.992,600580.SH,卧龙电驱,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1987,76.361111,192,271,79,True,1.0,0.79,0.275556,1.0,0.972222,16,0.992,601865.SH,福莱特,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1988,76.309028,132,211,79,True,1.0,0.79,0.275556,1.0,0.967014,19,0.992,600256.SH,广汇能源,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1989,76.309028,135,214,79,True,1.0,0.79,0.275556,1.0,0.967014,19,0.992,600580.SH,卧龙电驱,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1990,76.309028,192,271,79,True,1.0,0.79,0.275556,1.0,0.967014,19,0.992,601865.SH,福莱特,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1991,76.2802,279,348,69,False,0.387597,0.69,1.0,1.0,0.934028,38,3.6,300751.SZ,迈为股份,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1992,76.264881,68,187,119,False,0.793651,1.0,0.277778,1.0,0.947917,30,1.0,600438.SH,通威股份,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1993,76.264881,213,387,174,False,0.793651,1.0,0.277778,1.0,0.947917,30,1.0,603353.SH,和顺石油,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
1994,76.261082,291,402,111,False,0.35461,1.0,0.716667,1.0,0.947917,30,2.58,002471.SZ,中超控股,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1995,76.261082,291,555,264,False,0.35461,1.0,0.716667,1.0,0.947917,30,2.58,08536.HK,TL NATURAL GAS,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1996,76.259259,110,196,86,False,0.925926,0.86,0.275556,1.0,0.972222,16,0.992,00196.HK,HONGHUA GROUP,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1997,76.226876,247,303,56,False,0.515464,0.56,1.0,1.0,0.934028,38,3.6,301291.SZ,明阳电气,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1998,76.202724,228,446,218,False,0.641026,1.0,0.424444,1.0,0.956597,25,1.528,300035.SZ,中科电气,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
1999,76.173611,132,211,79,True,1.0,0.79,0.277778,1.0,0.947917,30,1.0,600256.SH,广汇能源,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
2000,76.173611,135,214,79,True,1.0,0.79,0.277778,1.0,0.947917,30,1.0,600580.SH,卧龙电驱,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
2001,76.173611,192,271,79,True,1.0,0.79,0.277778,1.0,0.947917,30,1.0,601865.SH,福莱特,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
2002,76.165509,111,196,85,False,0.925926,0.85,0.275556,1.0,0.987847,7,0.992,603191.SH,望变电气,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2003,76.076389,294,560,266,False,0.347222,1.0,0.716667,1.0,0.947917,30,2.58,02798.HK,PER ENERGY,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2004,76.076389,294,491,197,False,0.347222,1.0,0.716667,1.0,0.947917,30,2.58,688573.SH,信宇人,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2005,76.071759,110,196,86,False,0.925926,0.86,0.277778,1.0,0.947917,30,1.0,00196.HK,HONGHUA GROUP,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
2006,76.048611,214,313,99,False,0.78125,0.99,0.275556,1.0,0.987847,7,0.992,600379.SH,宝光股份,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2007,76.009259,111,196,85,False,0.925926,0.85,0.275556,1.0,0.972222,16,0.992,603191.SH,望变电气,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2008,76.003472,115,212,97,True,1.0,0.97,0.333333,1.0,0.342014,379,1.2,000155.SZ,川能动力,Q_S_DIVIDEND_PER_SHARE,现金分红,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
2009,75.99813,215,321,106,False,0.769231,1.0,0.275556,1.0,0.987847,7,0.992,600973.SH,宝胜股份,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2010,75.97309,406,493,87,False,0.195312,0.87,1.0,1.0,0.934028,38,3.6,300432.SZ,富临精工,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2011,75.957477,296,453,157,False,0.342466,1.0,0.716667,1.0,0.947917,30,2.58,301150.SZ,中一科技,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2012,75.957477,296,440,144,False,0.342466,1.0,0.716667,1.0,0.947917,30,2.58,301155.SZ,海力风电,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2013,75.957176,111,196,85,False,0.925926,0.85,0.275556,1.0,0.967014,19,0.992,603191.SH,望变电气,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2014,75.899235,297,443,146,False,0.340136,1.0,0.716667,1.0,0.947917,30,2.58,300617.SZ,安靠智电,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2015,75.892361,214,313,99,False,0.78125,0.99,0.275556,1.0,0.972222,16,0.992,600379.SH,宝光股份,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2016,75.891735,35,128,93,False,0.409836,0.93,0.716667,1.0,0.947917,30,2.58,688472.SH,阿特斯,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2017,75.84188,215,321,106,False,0.769231,1.0,0.275556,1.0,0.972222,16,0.992,600973.SH,宝胜股份,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2018,75.841779,298,550,252,False,0.337838,1.0,0.716667,1.0,0.947917,30,2.58,920062.BJ,科润智控,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2019,75.840278,214,313,99,False,0.78125,0.99,0.275556,1.0,0.967014,19,0.992,600379.SH,宝光股份,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2020,75.821759,111,196,85,False,0.925926,0.85,0.277778,1.0,0.947917,30,1.0,603191.SH,望变电气,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
2021,75.802083,230,465,235,False,0.625,1.0,0.424444,1.0,0.956597,25,1.528,603016.SH,新宏泰,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2022,75.789797,25,185,160,False,0.769231,1.0,0.275556,1.0,0.967014,19,0.992,600780.SH,XD通宝能,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2023,75.789797,215,321,106,False,0.769231,1.0,0.275556,1.0,0.967014,19,0.992,600973.SH,宝胜股份,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2024,75.785095,299,463,164,False,0.33557,1.0,0.716667,1.0,0.947917,30,2.58,601611.SH,中国核建,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2025,75.77088,449,538,89,False,0.167224,0.89,1.0,1.0,0.934028,38,3.6,300069.SZ,金利华电,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2026,75.747913,353,434,81,False,0.246305,0.81,1.0,1.0,0.934028,38,3.6,300317.SZ,珈伟新能,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2027,75.729167,300,511,211,False,0.333333,1.0,0.716667,1.0,0.947917,30,2.58,603806.SH,福斯特,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2028,75.706755,35,184,149,False,0.757576,1.0,0.275556,1.0,0.987847,7,0.992,00392.HK,BEIJING ENT,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2029,75.706755,57,184,127,False,0.757576,1.0,0.275556,1.0,0.987847,7,0.992,300880.SZ,迦南智能,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2030,75.706755,216,376,160,False,0.757576,1.0,0.275556,1.0,0.987847,7,0.992,603318.SH,水发燃气,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2031,75.704861,214,313,99,False,0.78125,0.99,0.277778,1.0,0.947917,30,1.0,600379.SH,宝光股份,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
2032,75.677083,150,212,62,True,1.0,0.62,0.424444,1.0,0.956597,25,1.528,600312.SH,平高电气,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2033,75.677083,181,243,62,True,1.0,0.62,0.424444,1.0,0.956597,25,1.528,603344.SH,星德胜,Q_E_SOLID_WASTE_INTENSITY,一般固体废物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2034,75.65438,215,321,106,False,0.769231,1.0,0.277778,1.0,0.947917,30,1.0,600973.SH,宝胜股份,Q_S_SAFETY_INVEST_RATE,安全生产投入占比,S,True,0,,,0,missing_candidate,extend_extraction_rules,0
2035,75.645833,169,202,33,True,1.0,0.33,0.716667,1.0,0.947917,30,2.58,688345.SH,博力威,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2036,75.632097,81,159,78,False,0.549451,0.78,0.716667,1.0,0.947917,30,2.58,300001.SZ,特锐德,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2037,75.619518,302,532,230,False,0.328947,1.0,0.716667,1.0,0.947917,30,2.58,002169.SZ,智光电气,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2038,75.566962,343,422,79,False,0.259067,0.79,1.0,1.0,0.934028,38,3.6,605090.SH,九丰能源,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2039,75.552061,20,93,73,False,0.318471,0.73,1.0,1.0,0.934028,38,3.6,600917.SH,重庆燃气,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2040,75.550505,35,184,149,False,0.757576,1.0,0.275556,1.0,0.972222,16,0.992,00392.HK,BEIJING ENT,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2041,75.550505,57,184,127,False,0.757576,1.0,0.275556,1.0,0.972222,16,0.992,300880.SZ,迦南智能,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2042,75.550505,216,376,160,False,0.757576,1.0,0.275556,1.0,0.972222,16,0.992,603318.SH,水发燃气,Q_E_NOX_INTENSITY,氮氧化物排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2043,75.517361,138,213,75,True,1.0,0.75,0.275556,1.0,0.987847,7,0.992,603897.SH,长城科技,Q_E_SO2_INTENSITY,二氧化硫排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2044,75.512716,304,478,174,False,0.324675,1.0,0.716667,1.0,0.947917,30,2.58,603489.SH,八方股份,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2045,75.512716,304,437,133,False,0.324675,1.0,0.716667,1.0,0.947917,30,2.58,688223.SH,晶科能源,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2046,75.498422,35,184,149,False,0.757576,1.0,0.275556,1.0,0.967014,19,0.992,00392.HK,BEIJING ENT,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2047,75.498422,57,184,127,False,0.757576,1.0,0.275556,1.0,0.967014,19,0.992,300880.SZ,迦南智能,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2048,75.498422,216,376,160,False,0.757576,1.0,0.275556,1.0,0.967014,19,0.992,603318.SH,水发燃气,Q_E_WATER_INTENSITY,水资源使用强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2049,75.460349,305,476,171,False,0.322581,1.0,0.716667,1.0,0.947917,30,2.58,603212.SH,赛伍技术,Q_E_ENERGY_INTENSITY,综合能源消耗强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
2050,75.434028,43,399,356,True,1.0,1.0,0.311111,1.0,0.265625,423,1.12,00002.HK,CLP HOLDINGS,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
2051,75.434028,46,330,284,True,1.0,1.0,0.311111,1.0,0.265625,423,1.12,00003.HK,HK & CHINA GAS,Q_G_DEBT_ASSET_RATE,资产负债率,G,True,0,,,0,missing_candidate,extend_extraction_rules,0
