company_code,indicator_code,action,value,prior_value,tier,source_file,evidence
000966.SZ,Q_E_NOX_INTENSITY,filled_missing,2383.988570992815,,EXCHANGE,data/raw/000966.SZ/2025/annual_report.pdf,中文跨表派生: Chinese joint air-pollutant narrative total: 二氧化硫、氮氧化物、烟尘年排放量分别为 1840 吨、3225 吨、422 吨 (data/raw/000966.SZ/2025/annual_report.pdf 第54页) | 营业收入=1.35277e+10元 (data/raw/000966.S
000966.SZ,Q_E_SO2_INTENSITY,filled_missing,1360.1671226749702,,EXCHANGE,data/raw/000966.SZ/2025/annual_report.pdf,中文跨表派生: Chinese joint air-pollutant narrative total: 二氧化硫、氮氧化物、烟尘年排放量分别为 1840 吨、3225 吨、422 吨 (data/raw/000966.SZ/2025/annual_report.pdf 第54页) | 营业收入=1.35277e+10元 (data/raw/000966.S
300073.SZ,Q_E_NOX_INTENSITY,filled_missing,4.534309786455757,,EXCHANGE,data/raw/ci_collection/300073.SZ/2025/esg_report.pdf,"中文跨表派生: Chinese current-last short-label pollutant total row: NOx 千克 - 1070 4,704.00 (data/raw/ci_collection/300073.SZ/2025/esg_report.pdf 第84页) | 营业收入=1.03742e+10元 (data/raw/30007"
300073.SZ,Q_E_SO2_INTENSITY,filled_missing,2.790566928526662,,EXCHANGE,data/raw/ci_collection/300073.SZ/2025/esg_report.pdf,"中文跨表派生: Chinese current-last short-label pollutant total row: SO2 千克 - 4,190 2,895.00 (data/raw/ci_collection/300073.SZ/2025/esg_report.pdf 第84页) | 营业收入=1.03742e+10元 (data/raw/3000"
300118.SZ,Q_E_NOX_INTENSITY,filled_missing,0.6913308615866365,,EXCHANGE,data/raw/cninfo_esg_gap_collection/300118.SZ/2025/esg_report.pdf,中文跨表派生: Chinese current-first short-label pollutant total row: 氮氧化物（NOx） 吨 0.87 5.83 - (data/raw/cninfo_esg_gap_collection/300118.SZ/2025/esg_report.pdf 第139页) | 营业收入=1.25844e+10元 
300118.SZ,Q_E_SO2_INTENSITY,filled_missing,0.09535598090850157,,EXCHANGE,data/raw/cninfo_esg_gap_collection/300118.SZ/2025/esg_report.pdf,中文跨表派生: Chinese current-first short-label pollutant total row: 二氧化硫（SO2） 吨 0.12 0.37 - (data/raw/cninfo_esg_gap_collection/300118.SZ/2025/esg_report.pdf 第139页) | 营业收入=1.25844e+10元 
600346.SH,Q_E_NOX_INTENSITY,filled_missing,229.67068276741048,,EXCHANGE,data/raw/600346.SH/2025/esg_report.pdf,"中文跨表派生: Chinese single-year short-label pollutant total row: 氮氧化物（NOx） 吨 4,616.06 (data/raw/600346.SH/2025/esg_report.pdf 第25页) | 营业收入=2.00986e+11元 (data/raw/600346.SH/2025/annual_"
600688.SH,Q_E_NOX_INTENSITY,filled_missing,138.6376164710683,,EXCHANGE,data/raw/600688.SH/2025/esg_report.pdf,中文跨表派生: Chinese current-last environmental total row: 氮氧化物 NOX 排放量 吨 968.65 1047.59 (data/raw/600688.SH/2025/esg_report.pdf 第38页) | 营业收入=7.55632e+10元 (data/raw/600688.SH/2025/annua
600688.SH,Q_E_SO2_INTENSITY,filled_missing,23.708635048818614,,EXCHANGE,data/raw/600688.SH/2025/esg_report.pdf,中文跨表派生: Chinese current-last environmental total row: 二氧化硫 SO2 排放量 吨 181.12 179.15 (data/raw/600688.SH/2025/esg_report.pdf 第38页) | 营业收入=7.55632e+10元 (data/raw/600688.SH/2025/annual
