impact_rank,impact_score,best_rank,worst_rank,rank_span,crosses_top_n,boundary_risk,instability_risk,weight_risk,key_indicator_risk,population_scarcity_risk,indicator_population,neutral_vs_zero_total_score_delta,company_code,company_name,indicator_code,indicator_name,dimension,key_indicator,candidate_count,report_years,source_pages,max_confidence,status,next_action,priority
49,99.322917,7,423,416,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,01083.HK,TG SMART ENERGY,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
50,99.322917,11,272,261,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,01193.HK,CHINA RES GAS,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
51,99.322917,2,306,304,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,01229.HK,NAN NAN RES,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
52,99.322917,178,369,191,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,01251.HK,SPT ENERGY,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
53,99.322917,138,333,195,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,01277.HK,KINETIC DEV,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
54,99.322917,8,292,284,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,01303.HK,HUILI RES,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
55,99.322917,1,479,478,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,01555.HK,MIE HOLDINGS,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
56,99.322917,172,402,230,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,01608.HK,VPOWER GROUP,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
57,99.322917,117,507,390,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,01621.HK,VICO INTL HLDGS,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
58,99.322917,40,464,424,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,01623.HK,HILONG,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
59,99.322917,63,242,179,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,01713.HK,SICHUAN EN INV,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
60,99.322917,83,253,170,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,01733.HK,E-COMMODITIES,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
61,99.322917,122,239,117,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,01799.HK,XINTE ENERGY,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
62,99.322917,64,238,174,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,01811.HK,CGN NEW ENERGY,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
63,99.322917,60,324,264,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,01878.HK,SOUTHGOBI,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
64,99.322917,111,376,265,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,01921.HK,DALIPAL HLDG,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
65,99.322917,117,437,320,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,01938.HK,CHU KONG PIPE,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
66,99.322917,81,316,235,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,01940.HK,CGII HLDGS,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
67,99.322917,112,403,291,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,02178.HK,PETRO-KING,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
68,99.322917,149,285,136,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,03303.HK,JUTAL OIL SER,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
69,99.322917,10,312,302,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,03337.HK,ANTON OILFIELD,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
70,99.322917,32,504,472,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,03395.HK,JX ENERGY,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
71,99.322917,25,412,387,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,03633.HK,ZHONGYU ENERGY,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
72,99.322917,192,446,254,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,03668.HK,YANCOAL AUS,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
73,99.322917,84,305,221,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,03800.HK,GCL TECH,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
74,99.322917,175,340,165,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,03868.HK,XINYI ENERGY,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
75,99.322917,140,388,248,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,06885.HK,JINMA ENERGY,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
76,99.322917,129,455,326,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,08347.HK,F8 ENT,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
77,99.322917,17,273,256,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,09689.HK,JTF INTL,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
78,99.322917,176,380,204,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,300037.SZ,新宙邦,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
79,99.322917,187,348,161,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,300040.SZ,九洲集团,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
80,99.322917,65,233,168,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,300073.SZ,当升科技,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
81,99.322917,166,414,248,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,300105.SZ,龙源技术,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
82,99.322917,142,365,223,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,300316.SZ,晶盛机电,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
83,99.322917,104,260,156,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,300376.SZ,易事特,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
84,99.322917,101,323,222,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,300483.SZ,首华燃气,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
85,99.322917,147,421,274,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,300568.SZ,星源材质,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
86,99.322917,198,305,107,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,300648.SZ,星云股份,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
87,99.322917,83,247,164,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,300693.SZ,盛弘股份,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
88,99.322917,145,272,127,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,300724.SZ,捷佳伟创,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
89,99.322917,12,421,409,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,300750.SZ,宁德时代,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
90,99.322917,109,288,179,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,300820.SZ,英杰电气,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
91,99.322917,151,343,192,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,300827.SZ,上能电气,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
92,99.322917,199,355,156,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,300853.SZ,申昊科技,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
93,99.322917,74,213,139,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,300882.SZ,万胜智能,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
94,99.322917,160,354,194,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,300953.SZ,震裕科技,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
95,99.322917,179,340,161,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,301168.SZ,通灵股份,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
96,99.322917,133,395,262,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,301386.SZ,未来电器,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
97,99.322917,168,339,171,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,301388.SZ,欣灵电气,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
98,99.322917,167,273,106,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,600021.SH,上海电力,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
99,99.322917,76,235,159,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,600032.SH,浙江新能,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
100,99.322917,151,306,155,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,600157.SH,永泰能源,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
101,99.322917,106,473,367,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,600188.SH,兖矿能源,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
102,99.322917,200,350,150,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,600310.SH,广西能源,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
103,99.322917,171,306,135,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,600339.SH,中油工程,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
104,99.322917,125,308,183,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,600395.SH,盘江股份,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
105,99.322917,95,361,266,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,600481.SH,双良节能,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
106,99.322917,174,295,121,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,600509.SH,天富能源,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
107,99.322917,105,301,196,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,600578.SH,京能电力,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
108,99.322917,192,323,131,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,600617.SH,国新能源,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
109,99.322917,176,536,360,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,600871.SH,石化油服,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
110,99.322917,57,485,428,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,600875.SH,东方电气,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
111,99.322917,141,257,116,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,600925.SH,苏能股份,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
112,99.322917,103,224,121,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,600969.SH,郴电国际,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
113,99.322917,103,424,321,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,601088.SH,中国神华,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
114,99.322917,185,342,157,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,601222.SH,林洋能源,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
115,99.322917,112,236,124,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,601619.SH,嘉泽新能,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
116,99.322917,94,303,209,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,601727.SH,上海电气,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
117,99.322917,9,368,359,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,601857.SH,中国石油,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
118,99.322917,100,313,213,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,601991.SH,大唐发电,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
119,99.322917,176,345,169,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,603070.SH,万控智造,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
120,99.322917,149,274,125,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,603097.SH,江苏华辰,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
121,99.322917,179,328,149,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,603320.SH,迪贝电气,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
122,99.322917,102,270,168,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,603393.SH,新天然气,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
123,99.322917,94,209,115,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,603507.SH,振江股份,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
124,99.322917,152,291,139,True,1.0,1.0,1.0,1.0,0.932292,39,3.6,603727.SH,博迈科,Q_E_GHG_INTENSITY,温室气体排放强度,E,True,0,,,0,missing_candidate,extend_extraction_rules,0
