company_code,indicator_code,action,value,prior_value,tier,source_url,source_file
000819.SZ,Q_E_SOLID_WASTE_INTENSITY,filled_missing,0.7332448180508256,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/5229fe4f-ff77-41be-b90a-fc9f3e290f67.PDF,data/raw/000819.SZ/2025/esg_report.pdf
000819.SZ,Q_E_WASTEWATER_INTENSITY,filled_missing,58.413869507655946,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-21/5229fe4f-ff77-41be-b90a-fc9f3e290f67.PDF,data/raw/000819.SZ/2025/esg_report.pdf
000922.SZ,Q_E_CLEAN_ENERGY_INTENSITY,filled_missing,4.994635132868305,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/7f01451a-549d-4f35-a16c-8fab1627581e.PDF,data/raw/000922.SZ/2025/esg_report.pdf
002245.SZ,Q_E_CLEAN_ENERGY_INTENSITY,filled_missing,0.16122778168515997,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-14/031edb73-92c6-4428-8803-cf916537ff83.PDF,data/raw/ci_collection/002245.SZ/2025/esg_report.pdf
002267.SZ,Q_E_ENERGY_INTENSITY,filled_missing,67.58854904975684,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/0825c9f9-0fff-4eba-844a-9f3000fb520a.PDF,data/raw/ci_collection/002267.SZ/2025/esg_report.pdf
002493.SZ,Q_E_ENERGY_INTENSITY,filled_missing,347.7313974433925,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-28/16b63b4e-eace-4cfc-afa2-c72b411f9e73.PDF,data/raw/ci_collection/002493.SZ/2025/esg_report.pdf
002865.SZ,Q_E_CLEAN_ENERGY_INTENSITY,filled_missing,7.7667658814204446,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-05-06/72a4451d-e4c2-4f37-bb78-45a9f11f6ed2.PDF,data/raw/ci_collection/002865.SZ/2025/esg_report.pdf
002865.SZ,Q_E_ENERGY_INTENSITY,filled_missing,215.07654418042685,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-05-06/72a4451d-e4c2-4f37-bb78-45a9f11f6ed2.PDF,data/raw/ci_collection/002865.SZ/2025/esg_report.pdf
003035.SZ,Q_E_ENERGY_INTENSITY,filled_missing,14.338921629454976,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-03-28/632d2aa2-a282-4ff6-87db-1db69e3674ba.PDF,data/raw/ci_collection/003035.SZ/2025/esg_report.pdf
300207.SZ,Q_E_CLEAN_ENERGY_INTENSITY,filled_missing,18.16023499193606,,EXCHANGE,https://disc.static.szse.cn/disc/disk03/finalpage/2026-04-24/45d6ae3e-6fea-40f6-87e8-df0d65a12052.PDF,data/raw/300207.SZ/2025/esg_report.pdf
