stock_code,company_name,exchange,industry,entity_id,st_status,listing_status,energy_eligible,source_url,as_of_date
600107.SH,*ST尔雅,SSE,制造业,600107.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600108.SH,亚盛集团,SSE,农、林、牧、渔业,600108.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600109.SH,国金证券,SSE,金融业,600109.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600110.SH,诺德股份,SSE,制造业,600110.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600111.SH,北方稀土,SSE,制造业,600111.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600113.SH,浙江东日,SSE,租赁和商务服务业,600113.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600114.SH,东睦股份,SSE,制造业,600114.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600115.SH,中国东航,SSE,交通运输、仓储和邮政业,600115.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600116.SH,三峡水利,SSE,电力、热力、燃气及水生产和供应业,600116.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600117.SH,西宁特钢,SSE,制造业,600117.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600118.SH,中国卫星,SSE,制造业,600118.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600119.SH,*ST长投,SSE,交通运输、仓储和邮政业,600119.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600120.SH,浙江东方,SSE,金融业,600120.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600121.SH,郑州煤电,SSE,采矿业,600121.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600123.SH,兰花科创,SSE,采矿业,600123.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600125.SH,铁龙物流,SSE,交通运输、仓储和邮政业,600125.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600126.SH,杭钢股份,SSE,制造业,600126.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600127.SH,金健米业,SSE,制造业,600127.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600128.SH,苏豪弘业,SSE,批发和零售业,600128.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600129.SH,太极集团,SSE,制造业,600129.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600130.SH,波导股份,SSE,制造业,600130.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600131.SH,国网信通,SSE,信息传输、软件和信息技术服务业,600131.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600132.SH,重庆啤酒,SSE,制造业,600132.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
600133.SH,东湖高新,SSE,水利、环境和公共设施管理业,600133.SH,,上市,,https://www.sse.com.cn/assortment/stock/home/,2026-07-28
