stock_code,company_name,exchange,industry,entity_id,st_status,listing_status,energy_eligible,source_url,as_of_date
000628.SZ,高新发展,SZSE,E 建筑业,000628.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000629.SZ,钒钛股份,SZSE,C 制造业,000629.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000630.SZ,铜陵有色,SZSE,C 制造业,000630.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000631.SZ,顺发恒能,SZSE,K 房地产业,000631.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000632.SZ,ST三木,SZSE,F 批发和零售业,000632.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000633.SZ,合金投资,SZSE,C 制造业,000633.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000635.SZ,英 力 特,SZSE,C 制造业,000635.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000636.SZ,风华高科,SZSE,C 制造业,000636.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000637.SZ,茂化实华,SZSE,C 制造业,000637.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000639.SZ,ST西王,SZSE,C 制造业,000639.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000650.SZ,仁和药业,SZSE,C 制造业,000650.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000651.SZ,格力电器,SZSE,C 制造业,000651.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000652.SZ,泰达股份,SZSE,F 批发和零售业,000652.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000655.SZ,金岭矿业,SZSE,B 采矿业,000655.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000656.SZ,金科股份,SZSE,K 房地产业,000656.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000657.SZ,中钨高新,SZSE,C 制造业,000657.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000659.SZ,珠海中富,SZSE,C 制造业,000659.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000661.SZ,长春高新,SZSE,C 制造业,000661.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000663.SZ,永安林业,SZSE,A 农、林、牧、渔业,000663.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000665.SZ,湖北广电,SZSE,I 信息传输、软件和信息技术服务业,000665.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000668.SZ,荣丰控股,SZSE,K 房地产业,000668.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000669.SZ,ST金鸿,SZSE,D 电力、热力、燃气及水生产和供应业,000669.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
000670.SZ,盈方微,SZSE,F 批发和零售业,000670.SZ,,上市,,https://www.szse.cn/market/stock/company/,2026-07-28
