company_code,company_name,report_year,indicator_code,value,status,source_url,source_file,source_page,evidence_text,confidence
00196.HK,HONGHUA GROUP,2025,Q_E_WATER_INTENSITY,630,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042703134.pdf,data/raw/hkex_reports/00196.HK/2025/esg_report.pdf,40,English revenue intensity: Water consumption intensity Tonnes/CNY 10k revenue 0.63,0.9
00196.HK,HONGHUA GROUP,2025,Q_E_HAZ_WASTE_INTENSITY,10,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042703134.pdf,data/raw/hkex_reports/00196.HK/2025/esg_report.pdf,74,English revenue intensity: Hazardous waste intensity Tonnes/CNY 10k revenue 0.01,0.91
00196.HK,HONGHUA GROUP,2025,Q_E_SOLID_WASTE_INTENSITY,30,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042703134.pdf,data/raw/hkex_reports/00196.HK/2025/esg_report.pdf,74,English revenue intensity: Non-hazardous waste intensity Tonnes/CNY 10k revenue 0.03,0.91
00196.HK,HONGHUA GROUP,2025,Q_E_WATER_INTENSITY,630,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042703134.pdf,data/raw/hkex_reports/00196.HK/2025/esg_report.pdf,75,English revenue intensity: Water consumption intensity tonnes/CNY 10k revenue 0.63,0.9
00196.HK,HONGHUA GROUP,2025,Q_E_GHG_REDUCTION_RATE,31.7124,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0427/2026042703134.pdf,data/raw/hkex_reports/00196.HK/2025/esg_report.pdf,75,"English same-scope GHG table derived: Total GHG emissions (Scope 1 + Scope 2) tCO₂e 24,821.19 36,348",0.93
00206.HK,CM-ENERGY,2025,Q_G_CAPITAL_ACCUMULATION,2.2929,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043001000.pdf,data/raw/hkex_reports/00206.HK/2025/annual_report.pdf,210,"English consolidated statement derived: TOTAL EQUITY 權益總額 183,357 179,247",0.94
00206.HK,CM-ENERGY,2025,Q_G_ROE,0.9785,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043001000.pdf,data/raw/hkex_reports/00206.HK/2025/annual_report.pdf,210,"English consolidated statements derived: Profit for the year 年內溢利 1,774 9,194 | TOTAL EQUITY 權益總額 183,357 179,247",0.94
00228.HK,CHINA ENERGY,2025,Q_G_CURRENT_ASSET_TURNOVER,0.7512,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042902276.pdf,data/raw/hkex_reports/00228.HK/2025/annual_report.pdf,77,"English consolidated statements derived: Revenue 收益 6 234,258 300,101 | Total current assets 流動資產總值 442,853 180,875",0.94
00228.HK,CHINA ENERGY,2025,Q_G_AR_TURNOVER,1.9406,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042902276.pdf,data/raw/hkex_reports/00228.HK/2025/annual_report.pdf,77,"English consolidated statements derived: Revenue 收益 6 234,258 300,101 | Accounts receivables 應收賬款 20 125,179 116,251",0.94
00228.HK,CHINA ENERGY,2025,Q_G_CAPITAL_ACCUMULATION,19.3007,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042902276.pdf,data/raw/hkex_reports/00228.HK/2025/annual_report.pdf,78,"English consolidated statement derived: Total equity 總權益 2,135,939 1,790,383",0.94
00228.HK,CHINA ENERGY,2025,Q_G_ROE,1.1445,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042902276.pdf,data/raw/hkex_reports/00228.HK/2025/annual_report.pdf,78,"English consolidated statements derived: PROFIT FOR THE YEAR 本年度溢利 22,469 26,710 | Total equity 總權益 2,135,939 1,790,383",0.94
