company_code,company_name,report_year,indicator_code,value,status,source_url,source_file,source_page,evidence_text,confidence
00579.HK,JNCEC,2025,Q_S_RD_RATE,3.67,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042804003.pdf,data/raw/hkex_reports/00579.HK/2025/esg_report.pdf,4,"e primary productive force, we increased our R&D intensity to 3.67% for the year. We successfully launched the i",0.93
00600.HK,AXERA,2025,Q_E_GHG_INTENSITY,12.5,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042800542.pdf,data/raw/hkex_reports/00600.HK/2025/annual_report.pdf,77,English revenue intensity: Greenhouse gas emission intensity (Scope 1 & Scope 2) tCO2e/revenue of RMB in million 1.25,0.92
00600.HK,AXERA,2025,Q_E_GHG_INTENSITY,7003.1,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0428/2026042800542.pdf,data/raw/hkex_reports/00600.HK/2025/annual_report.pdf,85,English revenue intensity: Greenhouse gas emission intensity (Scope 1 & Scope 2) tCO2e/revenue of RMB in million 700.31,0.92
00632.HK,CHK OIL,2025,Q_G_CAPITAL_ACCUMULATION,13.2002,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042300354.pdf,data/raw/hkex_reports/00632.HK/2025/annual_report.pdf,71,"English consolidated statement derived: Total equity 258,830 228,648",0.94
00632.HK,CHK OIL,2025,Q_G_REVENUE_GROWTH,-61.6022,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042300354.pdf,data/raw/hkex_reports/00632.HK/2025/annual_report.pdf,4,"English consolidated income statement derived: Revenue 58,797 153,126",0.93
00639.HK,SHOUGANG RES,2025,Q_G_CAPITAL_ACCUMULATION,-1.3808,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0430/2026043000571.pdf,data/raw/hkex_reports/00639.HK/2025/annual_report.pdf,359,"English consolidated statement derived: Total equity 權益總值 16,512,114 16,743,301",0.94
00645.HK,ARES ASIA,2025,Q_G_CAPITAL_ACCUMULATION,-16.0905,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0720/2026072001465.pdf,data/raw/hkex_reports/00645.HK/2025/annual_report.pdf,65,"English consolidated statement derived: Total equity 3,859 4,599",0.94
00650.HK,PRODUCTIVE TECH,2024,Q_G_CAPITAL_ACCUMULATION,-17.5138,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0730/2025073000464.pdf,data/raw/hkex_reports/00650.HK/2024/annual_report.pdf,221,"English consolidated statement derived: TOTAL EQUITY 權益總額 1,450,298 1,758,231",0.94
00650.HK,PRODUCTIVE TECH,2024,Q_G_REVENUE_GROWTH,-48.7105,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0730/2025073000464.pdf,data/raw/hkex_reports/00650.HK/2024/annual_report.pdf,216,"English consolidated income statement derived: Revenue 收入 4 278,829 543,638",0.93
00650.HK,PRODUCTIVE TECH,2024,Q_S_RD_RATE,40.3412,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2025/0730/2025073000464.pdf,data/raw/hkex_reports/00650.HK/2024/annual_report.pdf,216,"English consolidated income statement derived: Research and development expenses 研發開支 (112,483) (153,270) | Revenue 收入 4 278,829 543,638",0.93
00666.HK,REPT BATTERO,2025,Q_G_CURRENT_ASSET_TURNOVER,1.0778,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042902781.pdf,data/raw/hkex_reports/00666.HK/2025/annual_report.pdf,92,"English consolidated statements derived: REVENUE 5 24,333,984 17,795,914 | Total current assets 25,838,093 19,315,366",0.94
00666.HK,REPT BATTERO,2025,Q_G_CAPITAL_ACCUMULATION,14.8545,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042902781.pdf,data/raw/hkex_reports/00666.HK/2025/annual_report.pdf,93,"English consolidated statement derived: Total equity 11,855,507 10,322,196",0.94
00666.HK,REPT BATTERO,2025,Q_G_REVENUE_GROWTH,36.7392,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042902781.pdf,data/raw/hkex_reports/00666.HK/2025/annual_report.pdf,90,"English consolidated income statement derived: REVENUE 5 24,333,984 17,795,914",0.93
00666.HK,REPT BATTERO,2025,Q_S_RD_RATE,3.1509,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042902781.pdf,data/raw/hkex_reports/00666.HK/2025/annual_report.pdf,90,"English consolidated income statement derived: Research and development costs (766,748) (778,678) | REVENUE 5 24,333,984 17,795,914",0.93
00686.HK,BJ ENERGY INTL,2025,Q_G_DEBT_ASSET_RATE,72.0947,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042300710.pdf,data/raw/hkex_reports/00686.HK/2025/annual_report.pdf,125,"English consolidated statement derived: Total liabilities 負債總額 75,109 79,809 | Total assets 資產總額 104,181 102,469",0.94
00686.HK,BJ ENERGY INTL,2025,Q_G_ASSET_TURNOVER,0.0749,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042300710.pdf,data/raw/hkex_reports/00686.HK/2025/annual_report.pdf,124,"English consolidated statements derived: Revenue 收入 5 7,737 7,011 | Total assets 資產總額 104,181 102,469",0.94
00686.HK,BJ ENERGY INTL,2025,Q_G_CURRENT_ASSET_TURNOVER,0.4605,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042300710.pdf,data/raw/hkex_reports/00686.HK/2025/annual_report.pdf,124,"English consolidated statements derived: Revenue 收入 5 7,737 7,011 | Total current assets 流動資產總額 17,000 16,602",0.94
00686.HK,BJ ENERGY INTL,2025,Q_G_CAPITAL_ACCUMULATION,28.2966,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042300710.pdf,data/raw/hkex_reports/00686.HK/2025/annual_report.pdf,124,"English consolidated statement derived: Total equity 權益總額 29,072 22,660",0.94
00686.HK,BJ ENERGY INTL,2025,Q_G_REVENUE_GROWTH,10.3552,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0423/2026042300710.pdf,data/raw/hkex_reports/00686.HK/2025/annual_report.pdf,121,"English consolidated income statement derived: Revenue 收入 5 7,737 7,011",0.93
00689.HK,EPI (HOLDINGS),2025,Q_G_CURRENT_ASSET_TURNOVER,0.3061,pending,https://www1.hkexnews.hk/listedco/listconews/sehk/2026/0429/2026042902496.pdf,data/raw/hkex_reports/00689.HK/2025/annual_report.pdf,91,"English consolidated statements derived: Revenue 5 73,660 82,690 | Total current assets 253,948 227,382",0.94
