company_code,company_name,report_year,indicator_code,decision,candidate_count,distinct_values,selected_value,policy_version,reason
601567.SH,三星电气,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,1.0103,1.0103,public-disclosure-v3,official_annual_direct_consistent
601567.SH,三星电气,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,54.3342,54.3342,public-disclosure-v3,consolidated_statement_year_end_derived
601567.SH,三星电气,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,13.6821,13.6821,public-disclosure-v3,official_annual_direct_consistent
601567.SH,三星电气,2025,Q_G_OPERATING_MARGIN,auto_confirmed,1,11.0276,11.0276,public-disclosure-v3,official_annual_direct_consistent
601567.SH,三星电气,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,-1.6418,-1.6418,public-disclosure-v3,official_annual_direct_consistent
601567.SH,三星电气,2025,Q_G_ROA,auto_confirmed,1,6.7777,6.7777,public-disclosure-v3,official_annual_direct_consistent
601567.SH,三星电气,2025,Q_G_ROE,auto_confirmed,1,10.59,10.59,public-disclosure-v3,official_annual_direct_consistent
601567.SH,三星电气,2025,Q_G_TWO_FUNDS_RATE,auto_confirmed,1,50.0318,50.0318,public-disclosure-v3,official_annual_direct_consistent
601567.SH,三星电气,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,1,0.63,0.63,public-disclosure-v3,official_annual_direct_consistent
601567.SH,三星电气,2025,Q_S_RD_RATE,auto_confirmed,1,4.23,4.23,public-disclosure-v3,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_AR_TURNOVER,auto_confirmed,1,1.9253,1.9253,public-disclosure-v3,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_ASSET_TURNOVER,auto_confirmed,1,0.4874,0.4874,public-disclosure-v3,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_CAPITAL_ACCUMULATION,auto_confirmed,1,-2.0884,-2.0884,public-disclosure-v3,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_CASH_CURRENT_LIABILITY,auto_confirmed,1,11.096,11.096,public-disclosure-v3,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_CASH_REALIZATION,auto_confirmed,1,104.294,104.294,public-disclosure-v3,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_COST_REVENUE_RATE,auto_confirmed,1,104.228,104.228,public-disclosure-v3,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,0.4313,0.4313,public-disclosure-v3,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,15.3749,15.3749,public-disclosure-v3,consolidated_statement_year_end_derived
601616.SH,广电电气,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,-18.9631,-18.9631,public-disclosure-v3,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_OPERATING_MARGIN,auto_confirmed,1,-2.934,-2.934,public-disclosure-v3,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_OPERATING_PROFIT_GROWTH,auto_confirmed,1,-121.245,-121.245,public-disclosure-v3,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,-26.0888,-26.0888,public-disclosure-v3,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_ROA,auto_confirmed,1,-1.3266,-1.3266,public-disclosure-v3,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_ROE,auto_confirmed,1,1.42,1.42,public-disclosure-v3,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_G_TWO_FUNDS_RATE,auto_confirmed,1,27.4136,27.4136,public-disclosure-v3,official_annual_direct_consistent
601616.SH,广电电气,2025,Q_S_RD_RATE,auto_confirmed,1,6.82,6.82,public-disclosure-v3,official_annual_direct_consistent
601666.SH,平煤股份,2025,Q_G_AR_TURNOVER,auto_confirmed,1,10.4179,10.4179,public-disclosure-v3,official_annual_direct_consistent
601666.SH,平煤股份,2025,Q_G_ASSET_TURNOVER,auto_confirmed,1,0.4417,0.4417,public-disclosure-v3,official_annual_direct_consistent
601666.SH,平煤股份,2025,Q_G_COST_REVENUE_RATE,auto_confirmed,1,97.9941,97.9941,public-disclosure-v3,official_annual_direct_consistent
601666.SH,平煤股份,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,1.3952,1.3952,public-disclosure-v3,official_annual_direct_consistent
601666.SH,平煤股份,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,65.1476,65.1476,public-disclosure-v3,consolidated_statement_year_end_derived
601666.SH,平煤股份,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,1.406,1.406,public-disclosure-v3,official_annual_direct_consistent
601666.SH,平煤股份,2025,Q_G_OPERATING_MARGIN,auto_confirmed,1,2.8082,2.8082,public-disclosure-v3,official_annual_direct_consistent
601666.SH,平煤股份,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,-32.1962,-32.1962,public-disclosure-v3,official_annual_direct_consistent
601666.SH,平煤股份,2025,Q_G_ROA,auto_confirmed,1,3.269,3.269,public-disclosure-v3,official_annual_direct_consistent
601666.SH,平煤股份,2025,Q_G_ROE,auto_confirmed,1,1.04,1.04,public-disclosure-v3,official_annual_direct_consistent
601666.SH,平煤股份,2025,Q_G_TWO_FUNDS_RATE,auto_confirmed,1,17.1326,17.1326,public-disclosure-v3,official_annual_direct_consistent
601666.SH,平煤股份,2025,Q_S_RD_RATE,auto_confirmed,1,3.29,3.29,public-disclosure-v3,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_AR_TURNOVER,auto_confirmed,1,4.3995,4.3995,public-disclosure-v3,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_ASSET_TURNOVER,auto_confirmed,1,0.3987,0.3987,public-disclosure-v3,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_CASH_CURRENT_LIABILITY,auto_confirmed,1,37.4052,37.4052,public-disclosure-v3,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_CASH_REALIZATION,auto_confirmed,1,129.921,129.921,public-disclosure-v3,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_COST_REVENUE_RATE,auto_confirmed,1,88.7281,88.7281,public-disclosure-v3,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,0.6813,0.6813,public-disclosure-v3,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,66.132,66.132,public-disclosure-v3,consolidated_statement_year_end_derived
601877.SH,正泰电器,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,4.8504,4.8504,public-disclosure-v3,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_OPERATING_MARGIN,auto_confirmed,1,12.9852,12.9852,public-disclosure-v3,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_OPERATING_PROFIT_GROWTH,auto_confirmed,1,12.6798,12.6798,public-disclosure-v3,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,-8.3301,-8.3301,public-disclosure-v3,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_ROA,auto_confirmed,1,6.4635,6.4635,public-disclosure-v3,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_ROE,auto_confirmed,1,10.35,10.35,public-disclosure-v3,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_G_TWO_FUNDS_RATE,auto_confirmed,1,75.301,75.301,public-disclosure-v3,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,1,0.6,0.6,public-disclosure-v3,official_annual_direct_consistent
601877.SH,正泰电器,2025,Q_S_RD_RATE,auto_confirmed,1,2.24,2.24,public-disclosure-v3,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_AR_TURNOVER,auto_confirmed,1,12.2799,12.2799,public-disclosure-v3,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_ASSET_TURNOVER,auto_confirmed,1,0.6623,0.6623,public-disclosure-v3,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_CASH_CURRENT_LIABILITY,auto_confirmed,1,35.8832,35.8832,public-disclosure-v3,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_CASH_REALIZATION,auto_confirmed,1,105.274,105.274,public-disclosure-v3,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_COST_REVENUE_RATE,auto_confirmed,1,78.3683,78.3683,public-disclosure-v3,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,1.573,1.573,public-disclosure-v3,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,53.266,53.266,public-disclosure-v3,consolidated_statement_year_end_derived
603031.SH,安孚科技,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,21.4187,21.4187,public-disclosure-v3,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_OPERATING_MARGIN,auto_confirmed,1,21.8918,21.8918,public-disclosure-v3,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_OPERATING_PROFIT_GROWTH,auto_confirmed,1,8.5325,8.5325,public-disclosure-v3,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,2.9387,2.9387,public-disclosure-v3,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_ROA,auto_confirmed,1,15.2252,15.2252,public-disclosure-v3,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_ROE,auto_confirmed,1,10.18,10.18,public-disclosure-v3,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_G_TWO_FUNDS_RATE,auto_confirmed,1,28.5046,28.5046,public-disclosure-v3,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,1,0.12,0.12,public-disclosure-v3,official_annual_direct_consistent
603031.SH,安孚科技,2025,Q_S_RD_RATE,auto_confirmed,1,2.55,2.55,public-disclosure-v3,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_AR_TURNOVER,auto_confirmed,1,1.7809,1.7809,public-disclosure-v3,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_ASSET_TURNOVER,auto_confirmed,1,0.8644,0.8644,public-disclosure-v3,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_CASH_CURRENT_LIABILITY,auto_confirmed,1,21.0005,21.0005,public-disclosure-v3,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_CASH_REALIZATION,auto_confirmed,1,93.5459,93.5459,public-disclosure-v3,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_COST_REVENUE_RATE,auto_confirmed,1,95.6381,95.6381,public-disclosure-v3,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,1.0872,1.0872,public-disclosure-v3,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,3,62.03|62.0326|67.36,62.0326,public-disclosure-v3,consolidated_statement_year_end_derived
603050.SH,科林电气,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,17.289,17.289,public-disclosure-v3,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_OPERATING_MARGIN,auto_confirmed,1,6.2672,6.2672,public-disclosure-v3,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_OPERATING_PROFIT_GROWTH,auto_confirmed,1,53.9256,53.9256,public-disclosure-v3,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,7.0525,7.0525,public-disclosure-v3,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_ROA,auto_confirmed,1,5.7825,5.7825,public-disclosure-v3,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_ROE,auto_confirmed,1,14.49,14.49,public-disclosure-v3,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_G_TWO_FUNDS_RATE,auto_confirmed,1,75.5761,75.5761,public-disclosure-v3,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,1,0.1984,0.1984,public-disclosure-v3,official_annual_direct_consistent
603050.SH,科林电气,2025,Q_S_RD_RATE,auto_confirmed,1,4.62,4.62,public-disclosure-v3,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_AR_TURNOVER,auto_confirmed,1,5.9545,5.9545,public-disclosure-v3,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_ASSET_TURNOVER,auto_confirmed,1,1.3957,1.3957,public-disclosure-v3,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_CASH_CURRENT_LIABILITY,auto_confirmed,1,29.4193,29.4193,public-disclosure-v3,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_CASH_REALIZATION,auto_confirmed,1,133.81,133.81,public-disclosure-v3,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_COST_REVENUE_RATE,auto_confirmed,1,85.1882,85.1882,public-disclosure-v3,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,1.8905,1.8905,public-disclosure-v3,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,46.6867,46.6867,public-disclosure-v3,consolidated_statement_year_end_derived
603606.SH,东方电缆,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,140.446,140.446,public-disclosure-v3,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_OPERATING_MARGIN,auto_confirmed,1,14.2548,14.2548,public-disclosure-v3,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,19.2572,19.2572,public-disclosure-v3,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_ROA,auto_confirmed,1,19.7988,19.7988,public-disclosure-v3,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_ROE,auto_confirmed,1,16.83,16.83,public-disclosure-v3,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_G_TWO_FUNDS_RATE,auto_confirmed,1,64.2805,64.2805,public-disclosure-v3,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,1,0.56,0.56,public-disclosure-v3,official_annual_direct_consistent
603606.SH,东方电缆,2025,Q_S_RD_RATE,auto_confirmed,1,3.51,3.51,public-disclosure-v3,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_AR_TURNOVER,auto_confirmed,1,7.1852,7.1852,public-disclosure-v3,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_ASSET_TURNOVER,auto_confirmed,1,0.6981,0.6981,public-disclosure-v3,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_CASH_CURRENT_LIABILITY,auto_confirmed,1,43.095,43.095,public-disclosure-v3,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_CASH_REALIZATION,auto_confirmed,1,99.4456,99.4456,public-disclosure-v3,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_COST_REVENUE_RATE,auto_confirmed,1,71.8134,71.8134,public-disclosure-v3,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,0.9563,0.9563,public-disclosure-v3,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,48.1115,48.1115,public-disclosure-v3,consolidated_statement_year_end_derived
605117.SH,德业股份,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,64.0133,64.0133,public-disclosure-v3,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_OPERATING_MARGIN,auto_confirmed,1,29.8486,29.8486,public-disclosure-v3,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_OPERATING_PROFIT_GROWTH,auto_confirmed,1,7.1754,7.1754,public-disclosure-v3,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,9.0776,9.0776,public-disclosure-v3,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_ROA,auto_confirmed,1,21.0917,21.0917,public-disclosure-v3,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_ROE,auto_confirmed,1,32.66,32.66,public-disclosure-v3,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_G_TWO_FUNDS_RATE,auto_confirmed,1,23.6313,23.6313,public-disclosure-v3,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,1,1.8,1.8,public-disclosure-v3,official_annual_direct_consistent
605117.SH,德业股份,2025,Q_S_RD_RATE,auto_confirmed,1,4.6,4.6,public-disclosure-v3,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_AR_TURNOVER,auto_confirmed,1,3.38,3.38,public-disclosure-v3,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_ASSET_TURNOVER,auto_confirmed,1,0.5385,0.5385,public-disclosure-v3,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_CASH_CURRENT_LIABILITY,auto_confirmed,1,16.1278,16.1278,public-disclosure-v3,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_CASH_REALIZATION,auto_confirmed,1,95.334,95.334,public-disclosure-v3,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_COST_REVENUE_RATE,auto_confirmed,1,82.2212,82.2212,public-disclosure-v3,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,0.7852,0.7852,public-disclosure-v3,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,57.6691,57.6691,public-disclosure-v3,consolidated_statement_year_end_derived
688155.SH,先惠技术,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,27.6099,27.6099,public-disclosure-v3,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_OPERATING_MARGIN,auto_confirmed,1,17.8033,17.8033,public-disclosure-v3,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,23.3903,23.3903,public-disclosure-v3,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_ROA,auto_confirmed,1,9.9507,9.9507,public-disclosure-v3,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_ROE,auto_confirmed,1,16.53,16.53,public-disclosure-v3,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_G_TWO_FUNDS_RATE,auto_confirmed,1,65.3949,65.3949,public-disclosure-v3,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,1,0.7,0.7,public-disclosure-v3,official_annual_direct_consistent
688155.SH,先惠技术,2025,Q_S_RD_RATE,auto_confirmed,2,4.41,4.41,public-disclosure-v3,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_AR_TURNOVER,auto_confirmed,1,6.3167,6.3167,public-disclosure-v3,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_ASSET_TURNOVER,auto_confirmed,1,0.7492,0.7492,public-disclosure-v3,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_CASH_CURRENT_LIABILITY,auto_confirmed,1,28.95,28.95,public-disclosure-v3,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_CASH_REALIZATION,auto_confirmed,1,112.414,112.414,public-disclosure-v3,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_COST_REVENUE_RATE,auto_confirmed,1,87.8319,87.8319,public-disclosure-v3,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,0.908,0.908,public-disclosure-v3,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,35.5291,35.5291,public-disclosure-v3,consolidated_statement_year_end_derived
688248.SH,南网科技,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,149.893,149.893,public-disclosure-v3,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_OPERATING_MARGIN,auto_confirmed,1,12.7585,12.7585,public-disclosure-v3,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_OPERATING_PROFIT_GROWTH,auto_confirmed,1,14.4193,14.4193,public-disclosure-v3,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,22.2729,22.2729,public-disclosure-v3,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_ROA,auto_confirmed,1,9.5997,9.5997,public-disclosure-v3,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_ROE,auto_confirmed,1,13.31,13.31,public-disclosure-v3,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_G_TWO_FUNDS_RATE,auto_confirmed,1,34.3771,34.3771,public-disclosure-v3,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,1,0.182,0.182,public-disclosure-v3,official_annual_direct_consistent
688248.SH,南网科技,2025,Q_S_RD_RATE,auto_confirmed,2,7.57,7.57,public-disclosure-v3,official_annual_direct_consistent
688408.SH,中信博,2025,Q_G_AR_TURNOVER,auto_confirmed,1,3.9846,3.9846,public-disclosure-v3,official_annual_direct_consistent
688408.SH,中信博,2025,Q_G_ASSET_TURNOVER,auto_confirmed,1,0.6813,0.6813,public-disclosure-v3,official_annual_direct_consistent
688408.SH,中信博,2025,Q_G_CASH_REALIZATION,auto_confirmed,1,92.9854,92.9854,public-disclosure-v3,official_annual_direct_consistent
688408.SH,中信博,2025,Q_G_COST_REVENUE_RATE,auto_confirmed,1,96.5284,96.5284,public-disclosure-v3,official_annual_direct_consistent
688408.SH,中信博,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,0.8298,0.8298,public-disclosure-v3,official_annual_direct_consistent
688408.SH,中信博,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,1,59.91,59.91,public-disclosure-v3,consolidated_statement_year_end_derived
688408.SH,中信博,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,1.6757,1.6757,public-disclosure-v3,official_annual_direct_consistent
688408.SH,中信博,2025,Q_G_OPERATING_MARGIN,auto_confirmed,1,0.6232,0.6232,public-disclosure-v3,official_annual_direct_consistent
688408.SH,中信博,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,-23.7245,-23.7245,public-disclosure-v3,official_annual_direct_consistent
688408.SH,中信博,2025,Q_G_ROA,auto_confirmed,1,0.9472,0.9472,public-disclosure-v3,official_annual_direct_consistent
688408.SH,中信博,2025,Q_G_ROE,auto_confirmed,1,0.24,0.24,public-disclosure-v3,official_annual_direct_consistent
688408.SH,中信博,2025,Q_G_TWO_FUNDS_RATE,auto_confirmed,1,47.5821,47.5821,public-disclosure-v3,official_annual_direct_consistent
688408.SH,中信博,2025,Q_S_RD_RATE,auto_confirmed,1,2.4,2.4,public-disclosure-v3,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_E_ENERGY_INTENSITY,auto_confirmed,2,8.4,8.4,public-disclosure-v3,official_esg_direct_consistent
688676.SH,金盘科技,2025,Q_E_GHG_INTENSITY,auto_confirmed,1,2.6,2.6,public-disclosure-v3,official_esg_direct_consistent
688676.SH,金盘科技,2025,Q_G_AR_TURNOVER,auto_confirmed,1,2.8926,2.8926,public-disclosure-v3,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_ASSET_TURNOVER,auto_confirmed,1,0.663,0.663,public-disclosure-v3,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_CASH_CURRENT_LIABILITY,auto_confirmed,1,13.3018,13.3018,public-disclosure-v3,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_CASH_REALIZATION,auto_confirmed,1,95.3761,95.3761,public-disclosure-v3,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_COST_REVENUE_RATE,auto_confirmed,1,90.0469,90.0469,public-disclosure-v3,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_CURRENT_ASSET_TURNOVER,auto_confirmed,1,0.8819,0.8819,public-disclosure-v3,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_DEBT_ASSET_RATE,auto_confirmed,3,53.76|57.86|57.8641,57.8641,public-disclosure-v3,consolidated_statement_year_end_derived
688676.SH,金盘科技,2025,Q_G_EBITDA_INTEREST,auto_confirmed,1,17.6962,17.6962,public-disclosure-v3,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_OPERATING_MARGIN,auto_confirmed,1,9.8487,9.8487,public-disclosure-v3,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_OPERATING_PROFIT_GROWTH,auto_confirmed,1,16.2979,16.2979,public-disclosure-v3,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_REVENUE_GROWTH,auto_confirmed,1,5.7113,5.7113,public-disclosure-v3,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_ROA,auto_confirmed,1,6.9624,6.9624,public-disclosure-v3,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_ROE,auto_confirmed,2,14.05,14.05,public-disclosure-v3,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_G_TWO_FUNDS_RATE,auto_confirmed,1,52.1047,52.1047,public-disclosure-v3,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_S_DIVIDEND_PER_SHARE,auto_confirmed,1,0.68,0.68,public-disclosure-v3,official_annual_direct_consistent
688676.SH,金盘科技,2025,Q_S_RD_RATE,auto_confirmed,2,4.9,4.9,public-disclosure-v3,official_annual_direct_consistent
