company_code,company_name,report_year,indicator_code,value,status,source_url,source_file,source_page,evidence_text,confidence
600688.SH,上海石化,2025,Q_G_DEBT_ASSET_RATE,100,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-03-19/600688_20260319_YDIX.pdf,data/raw/600688.SH/2025/annual_report.pdf,18,年 12 月 31 日，本集团的资产负债率为 41.67%(2024 年：39.71%)。资产负债率的 计算方法为：总负债/总资产*100%。 3.2.C 研究与开发、专利及许可 研究开发费指公司研究开发或委托开发新产品、新技术、,0.9
600725.SH,云维股份,2025,Q_G_REVENUE_GROWTH,-27.6514846828,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/600725_20260429_FVLQ.pdf,data/raw/600725.SH/2025/annual_report.pdf,6,"营业收入 548,792,540.77 758,540,155.75 -27.65 882,401,011.96 898,476,440.44",0.91
600725.SH,云维股份,2025,Q_G_REVENUE_GROWTH,-15.8267394573,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-29/600725_20260429_FVLQ.pdf,data/raw/600725.SH/2025/annual_report.pdf,7,"营业收入 149,271,957.16 177,338,927.11 116,125,411.48 106,056,245.02",0.91
600726.SH,华电能源,2025,Q_G_REVENUE_GROWTH,-8.22278956441,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/600726_20260423_UOPF.pdf,data/raw/600726.SH/2025/annual_report.pdf,14,"营业收入 16,658,322,009.29 18,150,826,256.57 -8.22 18,844,346,919.34",0.91
600726.SH,华电能源,2025,Q_G_REVENUE_GROWTH,64.8521784817,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/600726_20260423_UOPF.pdf,data/raw/600726.SH/2025/annual_report.pdf,15,"营业收入 5,156,522,446.07 3,127,967,427.28 3,490,288,067.47 4,883,544,068.47",0.91
600758.SH,辽宁能源,2025,Q_G_REVENUE_GROWTH,-15.1284810727,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/600758_20260423_OTCO.pdf,data/raw/600758.SH/2025/annual_report.pdf,5,"营业收入 4,690,132,386.73 5,526,155,824.72 -15.13 5,596,133,535.46 扣除与主营业务无关的业务收入 和不具备商业实质的收入后的营 业收入 4,681,001,746.52 5,515,428,882.26 -15.13 5,588,908,300.45",0.91
600758.SH,辽宁能源,2025,Q_G_REVENUE_GROWTH,60.9292509014,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-23/600758_20260423_OTCO.pdf,data/raw/600758.SH/2025/annual_report.pdf,6,"营业收入 1,486,266,464.69 923,552,714.23 1,012,852,815.70 1,267,460,392.11",0.91
600780.SH,通宝能源,2025,Q_G_REVENUE_GROWTH,4.02306115706,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/600780_20260425_2QGG.pdf,data/raw/600780.SH/2025/annual_report.pdf,6,"营业收入 11,264,300,694.30 10,828,657,192.94 4.02 10,886,732,011.41",0.91
600780.SH,通宝能源,2025,Q_G_REVENUE_GROWTH,27.5196375756,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-25/600780_20260425_2QGG.pdf,data/raw/600780.SH/2025/annual_report.pdf,7,"营业收入 3,116,595,717.28 2,444,012,370.59 2,624,199,909.48 3,079,492,696.95",0.91
600795.SH,国电电力,2025,Q_G_ROE,12.283,pending,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2026-04-15/600795_20260415_9PNY.pdf,data/raw/600795.SH/2025/annual_report.pdf,7,除非经常性损益后的基本每股收益(元／股) 0.380 0.262 45.04 0.273 加权平均净资产收益率(%) 12.283 18.598 减少6.315个百分点 11.834 扣除非经常性损益后的加权平均净资产收,0.92
