evaluation_year,report_year,stock_code,company_name,indicator_code,source_indicator_name,raw_value,historical_score,source_file,source_value_row,source_score_row
2024,2023,01250.HK,山高新能源集团有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,2485.91,0.55,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,145,146
2024,2023,01250.HK,山高新能源集团有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,150.05,0.68,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,145,146
2024,2023,01250.HK,山高新能源集团有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,145,146
2024,2023,01250.HK,山高新能源集团有限公司,Q_S_RD_RATE,研发费用占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,145,146
2024,2023,01250.HK,山高新能源集团有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,145,146
2024,2023,01250.HK,山高新能源集团有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,70.99,1.48,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,145,146
2024,2023,600028.SH,中国石油化工股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,487.59,3.15,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,147,148
2024,2023,600028.SH,中国石油化工股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,116.96,4.07,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,147,148
2024,2023,600028.SH,中国石油化工股份有限公司,Q_E_NOX_INTENSITY,NOx,58,2.05,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,147,148
2024,2023,600028.SH,中国石油化工股份有限公司,Q_E_SO2_INTENSITY,SO2,14.8,1.09,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,147,148
2024,2023,600028.SH,中国石油化工股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,1895.93,0.56,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,147,148
2024,2023,600028.SH,中国石油化工股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,6.14,2.75,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,147,148
2024,2023,600028.SH,中国石油化工股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,147,148
2024,2023,600028.SH,中国石油化工股份有限公司,Q_S_RD_RATE,研发费用占比,0.38,0.07,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,147,148
2024,2023,600028.SH,中国石油化工股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0.36,0.19,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,147,148
2024,2023,600028.SH,中国石油化工股份有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,51.91,2.24,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,147,148
2024,2023,300882.SZ,浙江万胜智能科技股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,27.92,8.74,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,149,150
2024,2023,300882.SZ,浙江万胜智能科技股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,8.81,7.98,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,149,150
2024,2023,300882.SZ,浙江万胜智能科技股份有限公司,Q_E_NOX_INTENSITY,NOx,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,149,150
2024,2023,300882.SZ,浙江万胜智能科技股份有限公司,Q_E_SO2_INTENSITY,SO2,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,149,150
2024,2023,300882.SZ,浙江万胜智能科技股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,274.03,1.95,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,149,150
2024,2023,300882.SZ,浙江万胜智能科技股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,149,150
2024,2023,300882.SZ,浙江万胜智能科技股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,149,150
2024,2023,300882.SZ,浙江万胜智能科技股份有限公司,Q_S_RD_RATE,研发费用占比,6.82,0.41,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,149,150
2024,2023,300882.SZ,浙江万胜智能科技股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0.2,0.13,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,149,150
2024,2023,300882.SZ,浙江万胜智能科技股份有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,30.99,2.2,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,149,150
2024,2023,600098.SH,广州发展集团股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,2840.64,0.64,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,151,152
2024,2023,600098.SH,广州发展集团股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,1097.27,3.77,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,151,152
2024,2023,600098.SH,广州发展集团股份有限公司,Q_E_NOX_INTENSITY,NOx,435.21,0.4,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,151,152
2024,2023,600098.SH,广州发展集团股份有限公司,Q_E_SO2_INTENSITY,SO2,211.13,0.21,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,151,152
2024,2023,600098.SH,广州发展集团股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,131061.04,0.21,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,151,152
2024,2023,600098.SH,广州发展集团股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,230.27,0.62,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,151,152
2024,2023,600098.SH,广州发展集团股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0.38,0.15,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,151,152
2024,2023,600098.SH,广州发展集团股份有限公司,Q_S_RD_RATE,研发费用占比,1.2,0.12,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,151,152
2024,2023,600098.SH,广州发展集团股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0.2,0.13,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,151,152
2024,2023,600098.SH,广州发展集团股份有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,57.14,2.03,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,151,152
2024,2023,601985.SH,中国核能电力股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,12.61,10.77,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,153,154
2024,2023,601985.SH,中国核能电力股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,153,154
2024,2023,601985.SH,中国核能电力股份有限公司,Q_E_NOX_INTENSITY,NOx,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,153,154
2024,2023,601985.SH,中国核能电力股份有限公司,Q_E_SO2_INTENSITY,SO2,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,153,154
2024,2023,601985.SH,中国核能电力股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,3266.06,0.54,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,153,154
2024,2023,601985.SH,中国核能电力股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,153,154
2024,2023,601985.SH,中国核能电力股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0.29,0.12,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,153,154
2024,2023,601985.SH,中国核能电力股份有限公司,Q_S_RD_RATE,研发费用占比,1.96,0.16,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,153,154
2024,2023,601985.SH,中国核能电力股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0.17,0.12,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,153,154
2024,2023,601985.SH,中国核能电力股份有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,68.17,1.59,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,153,154
2024,2023,000883.SZ,湖北能源集团股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,8080.49,0.61,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,155,156
2024,2023,000883.SZ,湖北能源集团股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,210.28,4.04,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,155,156
2024,2023,000883.SZ,湖北能源集团股份有限公司,Q_E_NOX_INTENSITY,NOx,1656.45,0.35,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,155,156
2024,2023,000883.SZ,湖北能源集团股份有限公司,Q_E_SO2_INTENSITY,SO2,510.64,0.14,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,155,156
2024,2023,000883.SZ,湖北能源集团股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,10540,0.36,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,155,156
2024,2023,000883.SZ,湖北能源集团股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,1142.57,0.1,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,155,156
2024,2023,000883.SZ,湖北能源集团股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,1.55,0.44,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,155,156
2024,2023,000883.SZ,湖北能源集团股份有限公司,Q_S_RD_RATE,研发费用占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,155,156
2024,2023,000883.SZ,湖北能源集团股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0.06,0.09,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,155,156
2024,2023,000883.SZ,湖北能源集团股份有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,53.79,2.17,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,155,156
2024,2023,600871.SH,中石化石油工程技术服务股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,313.67,3.21,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,157,158
2024,2023,600871.SH,中石化石油工程技术服务股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,123.62,4.07,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,157,158
2024,2023,600871.SH,中石化石油工程技术服务股份有限公司,Q_E_NOX_INTENSITY,NOx,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,157,158
2024,2023,600871.SH,中石化石油工程技术服务股份有限公司,Q_E_SO2_INTENSITY,SO2,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,157,158
2024,2023,600871.SH,中石化石油工程技术服务股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,834.18,0.83,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,157,158
2024,2023,600871.SH,中石化石油工程技术服务股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,2.98,2.79,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,157,158
2024,2023,600871.SH,中石化石油工程技术服务股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0.04,0.03,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,157,158
2024,2023,600871.SH,中石化石油工程技术服务股份有限公司,Q_S_RD_RATE,研发费用占比,2.49,0.18,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,157,158
2024,2023,600871.SH,中石化石油工程技术服务股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,157,158
2024,2023,600871.SH,中石化石油工程技术服务股份有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,89.57,0.74,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,157,158
2024,2023,300105.SZ,烟台龙源电力技术股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,159,160
2024,2023,300105.SZ,烟台龙源电力技术股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,1.75,8.51,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,159,160
2024,2023,300105.SZ,烟台龙源电力技术股份有限公司,Q_E_NOX_INTENSITY,NOx,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,159,160
2024,2023,300105.SZ,烟台龙源电力技术股份有限公司,Q_E_SO2_INTENSITY,SO2,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,159,160
2024,2023,300105.SZ,烟台龙源电力技术股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,355.67,1.79,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,159,160
2024,2023,300105.SZ,烟台龙源电力技术股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,0.39,2.99,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,159,160
2024,2023,300105.SZ,烟台龙源电力技术股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0.42,0.16,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,159,160
2024,2023,300105.SZ,烟台龙源电力技术股份有限公司,Q_S_RD_RATE,研发费用占比,5.46,0.34,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,159,160
2024,2023,300105.SZ,烟台龙源电力技术股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0.2,0.13,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,159,160
2024,2023,300105.SZ,烟台龙源电力技术股份有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,26.14,2.14,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,159,160
2024,2023,688032.SH,杭州禾迈电力电子股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,161,162
2024,2023,688032.SH,杭州禾迈电力电子股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,2.62,8.47,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,161,162
2024,2023,688032.SH,杭州禾迈电力电子股份有限公司,Q_E_NOX_INTENSITY,NOx,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,161,162
2024,2023,688032.SH,杭州禾迈电力电子股份有限公司,Q_E_SO2_INTENSITY,SO2,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,161,162
2024,2023,688032.SH,杭州禾迈电力电子股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,104.48,2.31,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,161,162
2024,2023,688032.SH,杭州禾迈电力电子股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,0.49,2.98,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,161,162
2024,2023,688032.SH,杭州禾迈电力电子股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0.14,0.07,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,161,162
2024,2023,688032.SH,杭州禾迈电力电子股份有限公司,Q_S_RD_RATE,研发费用占比,6.34,0.39,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,161,162
2024,2023,688032.SH,杭州禾迈电力电子股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,5.28,1.83,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,161,162
2024,2023,688032.SH,杭州禾迈电力电子股份有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,12.42,1.97,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,161,162
2024,2023,600635.SH,上海大众公用事业(集团)股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,52.04,7.11,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,163,164
2024,2023,600635.SH,上海大众公用事业(集团)股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,23.81,7.5,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,163,164
2024,2023,600635.SH,上海大众公用事业(集团)股份有限公司,Q_E_NOX_INTENSITY,NOx,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,163,164
2024,2023,600635.SH,上海大众公用事业(集团)股份有限公司,Q_E_SO2_INTENSITY,SO2,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,163,164
2024,2023,600635.SH,上海大众公用事业(集团)股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,1377.49,0.57,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,163,164
2024,2023,600635.SH,上海大众公用事业(集团)股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,81.08,0.69,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,163,164
2024,2023,600635.SH,上海大众公用事业(集团)股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0.16,0.08,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,163,164
2024,2023,600635.SH,上海大众公用事业(集团)股份有限公司,Q_S_RD_RATE,研发费用占比,0.01,0.05,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,163,164
2024,2023,600635.SH,上海大众公用事业(集团)股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0.03,0.08,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,163,164
2024,2023,600635.SH,上海大众公用事业(集团)股份有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,59.39,1.94,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,163,164
2024,2023,600032.SH,浙江省新能源投资集团股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,165,166
2024,2023,600032.SH,浙江省新能源投资集团股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,0.35,8.6,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,165,166
2024,2023,600032.SH,浙江省新能源投资集团股份有限公司,Q_E_NOX_INTENSITY,NOx,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,165,166
2024,2023,600032.SH,浙江省新能源投资集团股份有限公司,Q_E_SO2_INTENSITY,SO2,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,165,166
2024,2023,600032.SH,浙江省新能源投资集团股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,13.29,3.1,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,165,166
2024,2023,600032.SH,浙江省新能源投资集团股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,165,166
2024,2023,600032.SH,浙江省新能源投资集团股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0.95,0.34,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,165,166
2024,2023,600032.SH,浙江省新能源投资集团股份有限公司,Q_S_RD_RATE,研发费用占比,0.12,0.06,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,165,166
2024,2023,600032.SH,浙江省新能源投资集团股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0.08,0.09,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,165,166
2024,2023,600032.SH,浙江省新能源投资集团股份有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,69.35,1.55,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,165,166
2024,2023,00206.HK,华商能源科技股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,48.87,7.16,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,167,168
2024,2023,00206.HK,华商能源科技股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,13.14,7.87,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,167,168
2024,2023,00206.HK,华商能源科技股份有限公司,Q_E_NOX_INTENSITY,NOx,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,167,168
2024,2023,00206.HK,华商能源科技股份有限公司,Q_E_SO2_INTENSITY,SO2,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,167,168
2024,2023,00206.HK,华商能源科技股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,418.25,1.66,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,167,168
2024,2023,00206.HK,华商能源科技股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,1.33,2.96,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,167,168
2024,2023,00206.HK,华商能源科技股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,167,168
2024,2023,00206.HK,华商能源科技股份有限公司,Q_S_RD_RATE,研发费用占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,167,168
2024,2023,00206.HK,华商能源科技股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0.01,0.07,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,167,168
2024,2023,00206.HK,华商能源科技股份有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,39.35,2.3,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,167,168
2024,2023,00467.HK,联合能源集团有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,3810.12,0.64,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,169,170
2024,2023,00467.HK,联合能源集团有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,0.64,8.6,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,169,170
2024,2023,00467.HK,联合能源集团有限公司,Q_E_NOX_INTENSITY,NOx,3244.56,0.35,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,169,170
2024,2023,00467.HK,联合能源集团有限公司,Q_E_SO2_INTENSITY,SO2,48.05,1.05,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,169,170
2024,2023,00467.HK,联合能源集团有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,1670.7,0.57,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,169,170
2024,2023,00467.HK,联合能源集团有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,4.95,2.77,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,169,170
2024,2023,00467.HK,联合能源集团有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,169,170
2024,2023,00467.HK,联合能源集团有限公司,Q_S_RD_RATE,研发费用占比,0,0,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,169,170
2024,2023,00467.HK,联合能源集团有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0.04,0.08,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,169,170
2024,2023,00467.HK,联合能源集团有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,42.35,2.33,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,169,170
2024,2023,603659.SH,上海璞泰来新能源科技股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,626.63,3.1,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,171,172
2024,2023,603659.SH,上海璞泰来新能源科技股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,151.07,4.06,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,171,172
2024,2023,603659.SH,上海璞泰来新能源科技股份有限公司,Q_E_NOX_INTENSITY,NOx,55.16,2.09,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,171,172
2024,2023,603659.SH,上海璞泰来新能源科技股份有限公司,Q_E_SO2_INTENSITY,SO2,21.5,1.08,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,171,172
2024,2023,603659.SH,上海璞泰来新能源科技股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,1603.35,0.57,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,171,172
2024,2023,603659.SH,上海璞泰来新能源科技股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,15.2,2.21,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,171,172
2024,2023,603659.SH,上海璞泰来新能源科技股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,1.04,0.38,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,171,172
2024,2023,603659.SH,上海璞泰来新能源科技股份有限公司,Q_S_RD_RATE,研发费用占比,5.96,0.37,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,171,172
2024,2023,603659.SH,上海璞泰来新能源科技股份有限公司,Q_S_DIVIDEND_PER_SHARE,现金分红,0.34,0.18,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,171,172
2024,2023,603659.SH,上海璞泰来新能源科技股份有限公司,Q_G_DEBT_ASSET_RATE,资产负债率,60.87,1.89,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,171,172
2024,2023,002493.SZ,荣盛石化股份有限公司,Q_E_GHG_INTENSITY,温室气体排放强度,1161.22,2.96,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,173,174
2024,2023,002493.SZ,荣盛石化股份有限公司,Q_E_ENERGY_INTENSITY,综合能源消耗强度,1298.11,3.71,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,173,174
2024,2023,002493.SZ,荣盛石化股份有限公司,Q_E_NOX_INTENSITY,NOx,140.92,1.53,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,173,174
2024,2023,002493.SZ,荣盛石化股份有限公司,Q_E_SO2_INTENSITY,SO2,15.57,1.08,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,173,174
2024,2023,002493.SZ,荣盛石化股份有限公司,Q_E_WATER_INTENSITY,新鲜水资源消耗强度,5762.59,0.49,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,173,174
2024,2023,002493.SZ,荣盛石化股份有限公司,Q_E_GENERAL_WASTE_INTENSITY,一般固废排放强度,15.12,2.21,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,173,174
2024,2023,002493.SZ,荣盛石化股份有限公司,H_ENV_SAFETY_INVEST_RATE,环保/安全生产投入占比,0.42,0.16,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,173,174
2024,2023,002493.SZ,荣盛石化股份有限公司,Q_S_RD_RATE,研发费用占比,1.51,0.13,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,173,174
