evaluation_year,report_year,historical_rank,stock_code,company_abbr,company_name,contact_name,company_city,exchange,st_flag,current_snapshot_status,historical_esg_score,source_file,source_value_row,source_score_row
2024,2023,144,09689.HK,金泰丰国际控股,金泰丰国际控股有限公司,马燕,,HKEX,False,not_applicable,41.61,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,289,290
2024,2023,145,688567.SH,孚能科技,孚能科技(赣州)股份有限公司,李天平,,SSE,False,matched,41.44,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,291,292
2024,2023,146,688772.SH,珠海冠宇,珠海冠宇电池股份有限公司,马燕,,SSE,False,matched,41.42,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,293,294
2024,2023,147,01277.HK,力量发展,力量发展集团有限公司,李天平,,HKEX,False,not_applicable,41.35,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,295,296
2024,2023,148,605011.SH,杭州热电,杭州热电集团股份有限公司,马燕,,SSE,False,matched,41.25,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,297,298
2024,2023,149,600483.SH,福能股份,福建福能股份有限公司,李天平,,SSE,False,matched,41.22,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,299,300
2024,2023,150,00002.HK,中电控股,中电控股有限公司,马燕,,HKEX,False,not_applicable,41.17,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,301,302
2024,2023,151,600167.SH,联美控股,联美量子股份有限公司,李天平,,SSE,False,matched,41.06,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,303,304
2024,2023,152,00650.HK,普达特科技,普达特科技有限公司,马燕,,HKEX,False,not_applicable,40.95,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,305,306
2024,2023,153,603606.SH,东方电缆,宁波东方电缆股份有限公司,李天平,,SSE,False,matched,40.91,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,307,308
2024,2023,153,601808.SH,中海油服,中海油田服务股份有限公司,马燕,北京,SSE,False,matched,40.91,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,309,310
2024,2023,154,00196.HK,宏华集团,宏华集团有限公司,马燕,,HKEX,False,not_applicable,40.57,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,311,312
2024,2023,155,001258.SZ,立新能源,新疆立新能源股份有限公司,李天平,,SZSE,False,matched,40.31,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,313,314
2024,2023,156,01251.HK,华油能源,华油能源集团有限公司,马燕,,HKEX,False,not_applicable,40.3,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,315,316
2024,2023,157,01303.HK,汇力资源,汇力资源(集团)有限公司,李天平,,HKEX,False,not_applicable,40.24,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,317,318
2024,2023,158,601991.SH,大唐发电,大唐国际发电股份有限公司,郭海飞,,SSE,False,matched,40.11,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,319,320
2024,2023,159,601139.SH,深圳燃气,深圳市燃气集团股份有限公司,李天平,,SSE,False,matched,40.04,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,321,322
2024,2023,160,01393.HK,恒鼎实业,恒鼎实业国际发展有限公司,马燕,,HKEX,False,not_applicable,39.71,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,323,324
2024,2023,161,001208.SZ,华菱线缆,湖南华菱线缆股份有限公司,李天平,,SZSE,False,matched,39.63,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,325,326
2024,2023,162,03800.HK,协鑫科技,协鑫科技控股有限公司,马燕,,HKEX,False,not_applicable,39.46,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,327,328
2024,2023,163,002340.SZ,格林美,格林美股份有限公司,李天平,,SZSE,False,matched,39.44,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,329,330
2024,2023,164,600688.SH,上海石化,中国石化上海石油化工股份有限公司,马燕,,SSE,False,matched,39.34,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,331,332
2024,2023,165,300450.SZ,先导智能,无锡先导智能装备股份有限公司,李天平,,SZSE,False,matched,39.22,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,333,334
2024,2023,166,000027.SZ,深圳能源,深圳能源集团股份有限公司,马燕,,SZSE,False,matched,39.08,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,335,336
2024,2023,167,000040.SZ,东旭蓝天,东旭蓝天新能源股份有限公司,李天平,,SZSE,False,unmatched,38.92,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,337,338
2024,2023,168,688349.SH,三一重能,三一重能股份有限公司,马燕,,SSE,False,matched,38.82,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,339,340
2024,2023,169,002706.SZ,良信股份,上海良信电器股份有限公司,李天平,,SZSE,False,matched,38.81,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,341,342
2024,2023,170,600339.SH,中油工程,中国石油集团工程股份有限公司,李天平,,SSE,False,matched,38.77,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,343,344
2024,2023,170,600795.SH,国电电力,国电电力发展股份有限公司,李天平,,SSE,False,matched,38.77,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,345,346
2024,2023,171,600505.SH,西昌电力,四川西昌电力股份有限公司,李天平,,SSE,False,matched,38.73,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,347,348
2024,2023,172,300919.SZ,中伟股份,中伟新材料股份有限公司,马燕,,SZSE,False,matched,38.7,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,349,350
2024,2023,173,01101.HK,华荣能源,中国华荣能源股份有限公司,李天平,,HKEX,False,not_applicable,38.63,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,351,352
2024,2023,174,600863.SH,内蒙华电,内蒙古蒙电华能热电股份有限公司,马燕,,SSE,False,matched,38.58,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,353,354
2024,2023,175,600917.SH,重庆燃气,重庆燃气集团股份有限公司,李天平,,SSE,False,matched,38.52,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,355,356
2024,2023,176,300376.SZ,易事特,易事特集团股份有限公司,马燕,,SZSE,False,matched,38.48,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,357,358
2024,2023,177,300751.SZ,迈为股份,苏州迈为科技股份有限公司,李天平,,SZSE,False,matched,38.21,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,359,360
2024,2023,178,600027.SH,华电国际电力股份,华电国际电力股份有限公司,马燕,,SSE,False,matched,38.2,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,361,362
2024,2023,179,08270.HK,中国煤层气,中国煤层气集团有限公司,李天平,,HKEX,False,not_applicable,38.11,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,363,364
2024,2023,180,06885.HK,金马能源,河南金马能源股份有限公司,马燕,,HKEX,False,not_applicable,37.86,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,365,366
2024,2023,181,601918.SH,新集能源,中煤新集能源股份有限公司,李天平,,SSE,False,matched,37.71,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,367,368
2024,2023,182,00042.HK,东北电气,东北电气发展股份有限公司,马燕,,HKEX,False,not_applicable,37.59,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,369,370
2024,2023,183,00276.HK,蒙古能源,蒙古能源有限公司,李天平,,HKEX,False,not_applicable,37.58,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,371,372
2024,2023,184,02798.HK,久泰邦达能源,久泰邦达能源控股有限公司,马燕,,HKEX,False,not_applicable,37.4,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,373,374
2024,2023,185,600025.SH,华能水电,华能澜沧江水电股份有限公司,李天平,,SSE,False,matched,37.38,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,375,376
2024,2023,186,300207.SZ,欣旺达,欣旺达电子股份有限公司,马燕,,SZSE,False,matched,36.97,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,377,378
2024,2023,187,688819.SH,天能股份,天能电池集团股份有限公司,李天平,,SSE,False,matched,36.87,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,379,380
2024,2023,188,00866.HK,中国秦发,中国秦发集团有限公司,马燕,,HKEX,False,not_applicable,36.82,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,381,382
2024,2023,189,01080.HK,胜利管道,胜利油气管道控股有限公司,李天平,,HKEX,False,not_applicable,36.78,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,383,384
2024,2023,190,00065.HK,弘海高新资源,弘海高新资源有限公司,马燕,,HKEX,False,not_applicable,36.72,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,385,386
2024,2023,191,01811.HK,中广核新能源,中国广核新能源控股有限公司,李天平,,HKEX,False,not_applicable,36.71,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,387,388
2024,2023,192,002893.SZ,京能热力,北京京能热力股份有限公司,李天平,北京,SZSE,False,matched,36.56,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,389,390
2024,2023,193,00645.HK,安域亚洲,安域亚洲有限公司,李天平,,HKEX,False,not_applicable,36.38,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,391,392
2024,2023,194,601619.SH,嘉泽新能,宁夏嘉泽新能源股份有限公司,马燕,,SSE,False,matched,36.3,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,393,394
2024,2023,195,300393.SZ,中来股份,苏州中来光伏新材股份有限公司,李天平,,SZSE,False,matched,36.12,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,395,396
2024,2023,196,600268.SH,国电南自,国电南京自动化股份有限公司,马燕,南京,SSE,False,matched,36.08,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,397,398
2024,2023,197,688779.SH,长远锂科,湖南长远锂科股份有限公司,李天平,,SSE,False,matched,36.03,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,399,400
2024,2023,198,002812.SZ,恩捷股份,云南恩捷新材料股份有限公司,马燕,,SZSE,False,matched,35.84,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,401,402
2024,2023,199,00451.HK,协鑫新能源,协鑫新能源控股有限公司,马燕,,HKEX,False,not_applicable,35.71,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,403,404
2024,2023,200,01940.HK,CGII HLDGS,CHINA GAS INDUSTRY INVESTMENT HOLDINGS CO. LTD.,马燕,,HKEX,False,not_applicable,35.68,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,405,406
2024,2023,201,600644.SH,乐山电力,乐山电力股份有限公司,李天平,,SSE,False,matched,35.39,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,407,408
2024,2023,202,00975.HK,MONGOL MINING,MONGOLIAN MINING CORPORATION,马燕,,HKEX,False,not_applicable,35.37,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,409,410
2024,2023,203,688663.SH,新风光,新风光电子科技股份有限公司,李天平,,SSE,False,matched,35.27,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,411,412
2024,2023,204,00702.HK,中国油气控股,中国油气控股有限公司,马燕,,HKEX,False,not_applicable,35.1,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,413,414
2024,2023,205,688681.SH,科汇股份,山东科汇电力自动化股份有限公司,李天平,,SSE,False,matched,35.08,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,415,416
2024,2023,206,01738.HK,飞尚无烟煤,飞尚无烟煤资源有限公司,马燕,,HKEX,False,not_applicable,34.91,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,417,418
2024,2023,207,600256.SH,广汇能源,广汇能源股份有限公司,李天平,,SSE,False,matched,34.9,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,419,420
2024,2023,208,000703.SZ,恒逸石化,恒逸石化股份有限公司,马燕,,SZSE,False,matched,34.62,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,421,422
2024,2023,209,002560.SZ,通达股份,河南通达电缆股份有限公司,李天平,,SZSE,False,matched,34.56,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,423,424
2024,2023,210,688560.SH,明冠新材,明冠新材料股份有限公司,马燕,,SSE,False,matched,34.54,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,425,426
2024,2023,211,03303.HK,巨涛海洋石油服务,巨涛海洋石油服务有限公司,李天平,,HKEX,False,not_applicable,34.49,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,427,428
2024,2023,212,600578.SH,京能电力,北京京能电力股份有限公司,李天平,,SSE,False,matched,34.48,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,429,430
2024,2023,213,000966.SZ,长源电力,长源电力股份有限公司,李天平,,SZSE,False,matched,34.27,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,431,432
2024,2023,214,02728.HK,金泰能源控股,金泰能源控股有限公司,马燕,,HKEX,False,not_applicable,34.1,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,433,434
2024,2023,215,600101.SH,明星电力,四川明星电力股份有限公司,李天平,,SSE,False,matched,34.04,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,435,436
2024,2023,216,01608.HK,伟能集团,伟能集团国际控股有限公司,马燕,,HKEX,False,not_applicable,34.03,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,437,438
2024,2023,217,600346.SH,恒力石化,恒力石化股份有限公司,李天平,,SSE,False,matched,34.01,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,439,440
2024,2023,218,300037.SZ,新宙邦,深圳新宙邦科技股份有限公司,马燕,,SZSE,False,matched,33.89,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,441,442
2024,2023,219,600482.SH,中国动力,中国船舶重工集团动力股份有限公司,李天平,,SSE,False,matched,33.72,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,443,444
2024,2023,220,02178.HK,百勤油服,百勤油田服务有限公司,马燕,,HKEX,False,not_applicable,33.63,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,445,446
2024,2023,221,002039.SZ,黔源电力,贵州黔源电力股份有限公司,李天平,,SZSE,False,matched,33.46,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,447,448
2024,2023,222,605090.SH,九丰能源,江西九丰能源股份有限公司,马燕,,SSE,False,matched,32.93,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,449,450
2024,2023,223,08536.HK,TL NATURAL GAS,TL Natural Gas Holdings Limited,李天平,,HKEX,False,not_applicable,32.9,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,451,452
2024,2023,224,00968.HK,信义光能,信义光能控股有限公司,马燕,,HKEX,False,not_applicable,32.59,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,453,454
2024,2023,225,600780.SH,通宝能源,山西通宝能源股份有限公司,李天平,,SSE,False,matched,32.41,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,455,456
2024,2023,226,688226.SH,威腾电气,威腾电气集团股份有限公司,马燕,,SSE,False,matched,32.08,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,457,458
2024,2023,227,01229.HK,南南资源,南南资源实业有限公司,李天平,,HKEX,False,not_applicable,32.03,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,459,460
2024,2023,228,002490.SZ,山东墨龙,山东墨龙石油机械股份有限公司,马燕,,SZSE,False,matched,32,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,461,462
2024,2023,229,600023.SH,浙能电力,浙江浙能电力股份有限公司,李天平,,SSE,False,matched,31.65,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,463,464
2024,2023,230,601311.SH,骆驼股份,骆驼集团股份有限公司,马燕,,SSE,False,matched,31.52,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,465,466
2024,2023,231,00600.HK,中国基建投资,中国基建投资有限公司,李天平,,HKEX,False,not_applicable,31.39,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,467,468
2024,2023,232,600452.SH,涪陵电力,重庆涪陵电力实业股份有限公司,马燕,,SSE,False,matched,31.23,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,469,470
2024,2023,233,#N/A,中国港能,中国港能智慧能源集团有限公司,李天平,,UNKNOWN,False,not_applicable,30.87,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,471,472
2024,2023,234,601865.SH,福莱特,福莱特玻璃集团股份有限公司,马燕,,SSE,False,matched,30.86,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,473,474
2024,2023,235,000720.SZ,新能泰山,山东新能泰山发电股份有限公司,李天平,,SZSE,False,matched,30.85,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,475,476
2024,2023,236,600642.SH,申能股份,申能股份有限公司,马燕,,SSE,False,matched,30.6,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,477,478
2024,2023,237,300568.SZ,星源材质,深圳市星源材质科技股份有限公司,李天平,,SZSE,False,matched,30.59,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,479,480
2024,2023,238,688408.SH,中信博,江苏中信博新能源科技股份有限公司,马燕,,SSE,False,matched,30.54,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,481,482
2024,2023,239,002801.SZ,微光股份,杭州微光电子股份有限公司,李天平,,SZSE,False,matched,30.51,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,483,484
2024,2023,240,600580.SH,卧龙电驱,卧龙电气驱动集团股份有限公司,马燕,,SSE,False,matched,30.47,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,485,486
2024,2023,241,603318.SH,水发燃气,水发派思燃气股份有限公司,李天平,,SSE,False,matched,30.26,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,487,488
2024,2023,242,688499.SH,利元亨,广东利元亨智能装备股份有限公司,马燕,,SSE,False,matched,30.09,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,489,490
2024,2023,243,600674.SH,川投能源,四川川投能源股份有限公司,李天平,,SSE,False,matched,30.05,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,491,492
2024,2023,244,603053.SH,成都燃气,成都燃气集团股份有限公司,马燕,,SSE,False,matched,29.91,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,493,494
2024,2023,245,605028.SH,世茂能源,宁波世茂能源股份有限公司,李天平,,SSE,False,matched,29.9,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,495,496
2024,2023,246,002300.SZ,太阳电缆,福建南平太阳电缆股份有限公司,马燕,,SZSE,False,matched,29.81,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,497,498
2024,2023,247,002498.SZ,汉缆股份,青岛汉缆股份有限公司,李天平,,SZSE,False,matched,29.56,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,499,500
2024,2023,248,600777.SH,新潮能源,山东新潮能源股份有限公司,马燕,,SSE,False,matched,29.38,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,501,502
2024,2023,249,600416.SH,湘电股份,湘潭电机股份有限公司,李天平,,SSE,False,matched,29.29,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,503,504
2024,2023,250,600982.SH,宁波能源,宁波能源集团股份有限公司,马燕,,SSE,False,matched,29.16,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,505,506
2024,2023,251,603693.SH,江苏新能,江苏省新能源开发股份有限公司,李天平,,SSE,False,matched,29.16,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,507,508
2024,2023,252,300062.SZ,中能电气,中能电气股份有限公司,马燕,,SZSE,False,matched,29.15,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,509,510
2024,2023,253,601222.SH,林洋能源,江苏林洋能源股份有限公司,李天平,,SSE,False,matched,28.65,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,511,512
2024,2023,254,000690.SZ,宝新能源,广东宝丽华新能源股份有限公司,马燕,,SZSE,False,matched,28.64,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,513,514
2024,2023,255,000993.SZ,闽东电力,福建闽东电力股份有限公司,李天平,,SZSE,False,matched,28.53,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,515,516
2024,2023,256,000937.SZ,冀中能源,冀中能源股份有限公司,李天平,,SZSE,False,matched,28.52,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,517,518
2024,2023,257,002350.SZ,北京科锐,北京科锐配电自动化股份有限公司,李天平,,SZSE,False,matched,28.31,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,519,520
2024,2023,258,603577.SH,汇金通,青岛汇金通电力设备股份有限公司,马燕,,SSE,False,matched,28.29,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,521,522
2024,2023,259,01938.HK,珠江钢管,珠江石油天然气钢管控股有限公司,李天平,,HKEX,False,not_applicable,28.23,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,523,524
2024,2023,260,600468.SH,百利电气,天津百利特精电气股份有限公司,马燕,,SSE,False,matched,28.17,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,525,526
2024,2023,261,605196.SH,华通线缆,河北华通线缆集团股份有限公司,李天平,,SSE,False,matched,27.86,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,527,528
2024,2023,262,603861.SH,白云电器,广州白云电器设备股份有限公司,马燕,,SSE,False,matched,27.67,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,529,530
2024,2023,263,603320.SH,迪贝电气,浙江迪贝电气股份有限公司,李天平,,SSE,False,matched,27.64,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,531,532
2024,2023,264,002128.SZ,电投能源,内蒙古电投能源股份有限公司,马燕,,SZSE,False,matched,27.63,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,533,534
2024,2023,265,00006.HK,电能实业,电能实业有限公司,李天平,,HKEX,False,not_applicable,27.62,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,535,536
2024,2023,266,01555.HK,MI能源,MI能源控股有限公司,马燕,,HKEX,False,not_applicable,27.59,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,537,538
2024,2023,267,300772.SZ,运达股份,运达能源科技集团股份有限公司,李天平,,SZSE,False,matched,27.54,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,539,540
2024,2023,268,600116.SH,三峡水利,重庆三峡水利电力(集团)股份有限公司,马燕,,SSE,False,matched,27.37,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,541,542
2024,2023,269,600903.SH,贵州燃气,贵州燃气集团股份有限公司,李天平,,SSE,False,matched,27.31,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,543,544
2024,2023,270,600884.SH,杉杉股份,宁波杉杉股份有限公司,马燕,宁波,SSE,False,matched,27.3,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,545,546
2024,2023,271,000819.SZ,岳阳兴长,岳阳兴长石化股份有限公司,李天平,,SZSE,False,matched,27.24,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,547,548
2024,2023,272,00091.HK,金禧国际控股,金禧国际控股集团有限公司,马燕,,HKEX,False,not_applicable,27.18,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,549,550
2024,2023,273,002056.SZ,横店东磁,横店集团东磁股份有限公司,李天平,,SZSE,False,matched,27.14,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,551,552
2024,2023,274,000539.SZ,粤电力A,广东电力发展股份有限公司,马燕,,SZSE,False,matched,26.71,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,553,554
2024,2023,275,601616.SH,广电电气,上海广电电气(集团)股份有限公司,李天平,,SSE,False,matched,26.49,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,555,556
2024,2023,276,600405.SH,动力源,北京动力源科技股份有限公司,马燕,,SSE,False,matched,26.41,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,557,558
2024,2023,277,00819.HK,天能动力,天能动力国际有限公司,李天平,,HKEX,False,not_applicable,26.22,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,559,560
2024,2023,278,600163.SH,中闽能源,中闽能源股份有限公司,马燕,,SSE,False,matched,26.17,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,561,562
2024,2023,279,603706.SH,东方环宇,新疆东方环宇燃气股份有限公司,李天平,,SSE,False,matched,26.13,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,563,564
2024,2023,280,603618.SH,杭电股份,杭州电缆股份有限公司,马燕,,SSE,False,matched,26.1,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,565,566
2024,2023,281,688616.SH,西力科技,杭州西力智能科技股份有限公司,李天平,,SSE,False,matched,25.99,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,567,568
2024,2023,282,688116.SH,天奈科技,江苏天奈科技股份有限公司,马燕,,SSE,False,matched,25.73,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,569,570
2024,2023,283,600508.SH,上海能源,上海大屯能源股份有限公司,李天平,,SSE,False,matched,25.6,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,571,572
2024,2023,284,03395.HK,吉星新能源,吉星新能源有限责任公司,马燕,,HKEX,False,not_applicable,25.45,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,573,574
2024,2023,285,00689.HK,长盈集团(控股),长盈集团(控股)有限公司,李天平,,HKEX,False,not_applicable,25.35,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,575,576
2024,2023,286,688517.SH,金冠电气,金冠电气股份有限公司,马燕,,SSE,False,matched,25.12,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,577,578
2024,2023,287,002986.SZ,宇新股份,湖南宇新能源科技股份有限公司,李天平,,SZSE,False,matched,24.98,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,579,580
2024,2023,288,600744.SH,华银电力,大唐华银电力股份有限公司,马燕,,SSE,False,matched,24.6,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,581,582
2024,2023,289,300763.SZ,锦浪科技,锦浪科技股份有限公司,李天平,,SZSE,False,matched,24.51,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,583,584
2024,2023,290,603032.SH,德新科技,德力西新能源科技股份有限公司,马燕,,SSE,False,matched,24.28,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,585,586
2024,2023,291,301217.SZ,铜冠铜箔,安徽铜冠铜箔集团股份有限公司,李天平,,SZSE,False,matched,24.03,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,587,588
2024,2023,292,000537.SZ,中绿电,天津中绿电投资股份有限公司,马燕,天津,SZSE,False,matched,23.65,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,589,590
2024,2023,293,605368.SH,蓝天燃气,河南蓝天燃气股份有限公司,李天平,,SSE,False,matched,23.6,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,591,592
2024,2023,294,600550.SH,保变电气,保定天威保变电气股份有限公司,马燕,,SSE,False,matched,23.59,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,593,594
2024,2023,295,002221.SZ,东华能源,东华能源股份有限公司,李天平,,SZSE,False,matched,23.54,2024中国能源上市公司可持续发展（ESG）客户名单(1).xlsx,595,596
